"BAU","SA","EXT10","EXT30","GTR30","NTSR","NTLR"
0.205068,0.245215,0.211724,0.211724,0.208342,0.232202,0.245215
0.29796,0.305359,0.305359,0.305359,0.299189,0.257198,0.29796
2.44413,21.5272,"NA","NA","NA",21.5272,"NA"
0.301815,2.88712,1.27161,1.56746,0.751727,0.428937,0.428937
0.465133,0.599866,"NA","NA","NA",0.599866,"NA"
9.79367,11.0403,"NA","NA","NA",11.0403,"NA"
2.50802,5.4507,"NA","NA","NA",4.02915,5.4507
1.56534,2.02744,1.92001,2.02744,1.56726,1.12704,1.56534
0.208056,0.215736,"NA","NA","NA",0.215736,"NA"
2.00393,5.18791,1.95488,1.95488,2.00673,3.63024,5.18791
1.03108,1.6513,1.03095,1.04438,1.07598,1.35401,1.6513
5.44471,19.6802,5.64608,5.76641,5.48439,7.63592,19.6802
1.99528,18.1739,"NA","NA","NA",18.1739,"NA"
2.36807,7.13097,2.33276,4.7844,5.1003,2.4613,2.4613
0.0710273,0.385448,0.0762024,0.0762024,0.0721828,0.350907,0.385448
2.02741,16.5674,2.05718,2.51679,2.11045,2.94137,16.5674
0.105465,0.148229,0.113058,0.148229,0.134233,0.167277,0.0991963
0.156983,0.345969,0.166821,0.166821,0.15905,0.237298,0.345969
0.984023,2.33857,1.55652,2.33857,1.02345,0.775124,0.975233
0.804299,2.21826,1.15228,2.21826,0.808823,0.640949,0.800826
1.54301,5.20356,1.65755,3.73346,2.32592,1.61072,1.61072
2.31426,6.84573,2.28746,4.87495,4.45971,2.41528,2.41528
0.733673,0.747819,0.747819,0.747819,0.733752,0.56897,0.747819
1.33058,3.50543,1.94097,3.34549,1.66578,1.44239,1.62241
0.708093,8.08407,1.01062,2.03233,1.73396,0.658824,0.658824
1.57652,4.78274,1.66339,3.5315,2.62284,1.63874,1.63874
2.95538,6.49622,2.88562,2.933,2.97345,5.74758,6.49622
7.29507,11.7577,"NA","NA","NA",11.7577,"NA"
1.05507,1.14122,0.475342,0.938351,1.08463,1.45979,1.08408
9.44836,5.2619,1.71329,2.81373,8.61538,5.17321,3.96334
1.53879,9.90198,2.96305,9.81411,1.58821,1.6409,0.892534
4.04541,4.78371,"NA","NA","NA",4.78371,"NA"
2.15883,1.28742,0.646174,0.880172,1.99379,2.13681,1.21507
0.783692,1.48217,"NA","NA","NA",1.48217,"NA"
6.74647,7.12037,"NA","NA","NA",6.74524,7.12037
2.70673,0.668423,0.321864,0.253204,2.5275,1.40224,0.309323
0.295301,1.03246,0.358494,0.861739,0.330506,0.279903,0.28849
9.84099,21.4944,"NA","NA","NA",21.4944,"NA"
0.259662,0.295441,"NA","NA","NA",0.295441,"NA"
0.196867,0.688307,0.238996,0.574493,0.220337,0.186602,0.192327
26.2397,68.8684,"NA","NA","NA",62.8418,68.8684
1.38191,7.6627,1.41458,1.41458,1.38622,7.6627,"NA"
1.49019,4.43544,4.08019,4.43544,1.50073,0.819857,1.49017
0.765794,0.907067,0.460583,0.622794,1.28423,0.800375,0.800375
0.66689,1.49515,0.80488,1.38527,0.792628,0.658275,0.641617
0.694422,0.837684,0.813365,0.837684,0.700369,0.600405,0.694387
3.92678,6.08245,4.16766,4.24777,3.96232,4.85599,5.46314
1.30548,1.34139,1.34139,1.34139,1.30794,1.00282,1.30548
0.844696,0.972209,0.576087,0.880879,1.04665,1.17833,0.67715
0.880818,13.3311,0.900438,0.900438,0.884447,13.3311,"NA"
5.92456,8.93134,"NA","NA","NA",8.93134,"NA"
0.269104,0.300852,"NA","NA","NA",0.300852,"NA"
1.01732,1.01732,"NA","NA","NA",1.01732,"NA"
2.64125,3.5472,3.2301,3.5472,2.72914,2.36336,3.43078
17.2442,25.6413,17.5458,17.5458,17.2535,20.2348,25.6413
2.19905,4.03906,2.68724,4.03906,2.50467,1.16916,1.72392
1.37698,2.02291,1.39759,1.39759,1.37958,2.02291,"NA"
2.55672,3.14623,2.98179,3.14623,2.5849,1.9496,2.55669
0.114262,0.267012,0.163003,0.259104,0.13273,0.0996868,0.112065
1.50357,1.8907,"NA","NA","NA",1.8907,"NA"
2.36579,4.24068,"NA","NA","NA",4.24068,"NA"
0.114417,0.628791,"NA","NA","NA",0.628791,"NA"
0.463308,1.07545,"NA","NA","NA",1.07545,"NA"
15.1862,46.3294,"NA","NA","NA",40.8039,46.3294
0.222709,0.384533,0.201029,0.228432,0.246523,0.249617,0.324932
0.502266,1.52258,0.549245,0.560139,0.51356,1.30596,1.52258
4.00785,4.25088,"NA","NA","NA",4.25088,"NA"
0.375063,0.40472,0.40472,0.40472,0.384174,0.314021,0.375062
0.787798,2.16064,1.22786,2.09291,0.829201,0.663663,1.95219
0.890342,3.6533,1.02083,2.62802,1.35273,0.929699,0.929699
2.17796,14.4907,2.02528,2.02528,2.19353,14.4907,"NA"
5.83718,16.3907,"NA","NA","NA",16.3907,"NA"
0.714885,1.45155,0.772962,0.811312,0.73892,0.950664,1.25677
0.168275,0.130234,0.0974414,0.130234,0.19194,0.582328,0.14125
0.671546,1.85713,0.747743,0.768798,0.685523,0.711646,1.85713
0.549852,0.746596,0.59159,0.600947,0.570908,0.591233,0.729934
1.8407,5.98543,1.84341,3.8935,3.1596,1.92466,1.92466
6.71865,4.41752,1.05706,1.9002,5.98678,3.66982,3.66982
0.743435,0.0208277,0.178086,0.0131636,0.883489,0.644095,0.644095
4.71669,6.178,4.69422,4.69422,4.71669,5.79651,6.178
1.22623,1.15372,0.563095,0.769111,1.81129,1.06248,1.06248
4.70932,29.0704,2.72487,3.36338,4.97781,7.29094,23.6167
2.50418,2.17065,1.17713,1.54659,3.46856,2.18363,2.18363
0.848561,2.87484,0.816103,1.88647,1.00003,0.887653,0.887653
2.41865,3.50673,"NA","NA","NA",3.50673,"NA"
0.0605502,0.161278,0.653696,0.121646,0.0627695,1.88178,1.88178
1.18001,2.71241,1.01359,1.98074,1.71842,1.23459,1.23459
4.03691,5.20618,1.75562,2.55634,6.11111,3.51269,3.51269
0.633484,0.876553,0.602986,0.866216,0.760894,0.525177,0.712902
3.52668,4.50086,"NA","NA","NA",4.50086,"NA"
3.7121,1.32767,1.22442,0.858615,5.30961,3.22577,3.22577
0.275639,0.326222,"NA","NA","NA",0.326222,"NA"
1.30931,4.97001,1.36316,1.44405,1.31947,4.97001,"NA"
2.36129,1.89128,0.927917,1.09616,3.57564,2.04982,2.04982
12.8089,34.9137,"NA","NA","NA",34.9137,"NA"
1.24281,0.118529,0.314207,0.0946786,1.45868,1.04355,1.04355
0.392662,0.538156,"NA","NA","NA",0.538156,"NA"
2.74864,3.76709,"NA","NA","NA",3.76709,"NA"
3.94264,30.3446,4.31268,4.31268,3.95319,9.04714,30.3446
0.410355,1.29269,1.68564,0.981375,0.592249,0.665368,0.665368
2.09292,51.0571,2.2645,2.31077,2.10413,26.0752,51.0577
2.00708,2.9646,2.13618,2.22473,2.08768,2.36442,2.80143
0.169069,0.414761,0.175011,0.185317,0.172633,0.223569,0.414761
2.10414,13.2481,1.8894,1.8894,2.11092,13.2481,"NA"
2.2072,3.48104,2.61056,3.48104,2.46219,2.24171,2.08059
1.22338,3.80015,"NA","NA","NA",3.80015,"NA"
1.69941,7.33406,1.46916,4.04177,2.26726,1.78161,1.78161
0.55068,0.585496,"NA","NA","NA",0.585496,"NA"
0.790111,4.22808,0.739707,2.4551,1.16372,0.823908,0.823908
0.222859,0.278006,"NA","NA","NA",0.278006,"NA"
1.03316,1.33832,1.02801,1.02801,1.03401,0.910677,1.034
3.02621,12.7291,5.22605,11.9262,3.04042,1.98919,3.65872
0.726668,0.726668,"NA","NA","NA",0.726668,"NA"
0.597517,0.804248,0.69,0.804248,0.65109,0.733823,0.552256
0.557148,0.695016,"NA","NA","NA",0.695016,"NA"
1.28843,2.91766,2.01255,2.91766,1.34672,1.05833,1.2753
0.176127,0.242089,0.199228,0.242089,0.195898,0.361188,0.159955
1.51198,6.70869,"NA","NA","NA",6.36742,6.70869
1.86555,4.47959,2.13075,2.44533,1.90456,2.57491,3.64737
1.62497,1.4846,0.604267,0.712763,2.36773,1.40742,1.40742
0.10478,0.1251,0.121554,0.1251,0.113632,0.0961847,0.104777
2.11773,29.2232,2.04298,2.04298,2.12061,24.2172,29.2232
5.4289,10.2137,"NA","NA","NA",10.2137,"NA"
1.47253,1.4522,1.90567,1.16203,2.34926,0.827053,0.838832
6.50738,9.43588,7.22632,7.37974,6.55308,7.49092,9.25465
3.34699,9.08369,3.10515,3.10515,3.35695,9.08369,"NA"
2.16689,2.93382,"NA","NA","NA",2.93382,"NA"
2.26183,2.69435,"NA","NA","NA",2.69435,"NA"
0.954865,1.17005,0.995675,1.17005,1.01781,0.618455,0.814144
0.472505,0.65912,"NA","NA","NA",0.65912,"NA"
0.0457954,0.0893877,0.0512528,0.0531173,0.0507382,0.0545839,0.0893877
0.472688,1.21637,0.696281,1.17143,0.565893,0.550377,0.603845
0.360949,0.943799,0.339839,0.339839,0.361718,0.943799,"NA"
0.357145,0.714921,"NA","NA","NA",0.714921,"NA"
0.601163,1.43134,0.631464,1.13322,0.920882,0.632875,0.587141
1.32285,11.3247,1.29204,1.29204,1.3257,11.3247,"NA"
1.48422,2.61906,"NA","NA","NA",2.61905,"NA"
1.15617,6.87397,1.06389,1.06389,1.15974,6.87397,"NA"
0.30447,0.412077,0.368604,0.412077,0.313429,0.20101,0.287813
4.13215,9.84046,3.59474,6.85896,7.25289,4.31529,4.31529
1.03038,1.63507,"NA","NA","NA",1.63507,"NA"
1.54471,1.63685,1.63685,1.63685,1.55846,1.55477,1.54471
0.944985,1.00385,1.00385,1.00385,0.952136,0.824165,1.00385
1.07578,1.43224,"NA","NA","NA",1.43224,"NA"
4.3869,6.62265,4.93655,5.34473,4.52071,3.29388,6.62265
5.34057,7.51601,2.76503,4.15867,10.6823,4.75998,4.75998
0.84296,1.0453,0.986783,1.0453,0.858553,0.62091,0.842953
7.52429,3.88153,3.0892,2.74459,11.3468,6.67252,6.67252
4.35197,6.61667,4.43936,4.43936,4.35617,6.23202,6.61667
0.661316,2.50358,0.734516,0.756365,0.66278,2.50358,"NA"
1.35225,11.1623,1.33418,1.33418,1.35336,11.1623,"NA"
10.2903,14.9187,"NA","NA","NA",14.9187,"NA"
4.83059,14.1828,5.15827,5.27155,4.85755,9.82135,14.1828
3.28187,2.33202,1.13426,1.68298,3.15263,3.08714,2.33202
1.28503,4.46579,"NA","NA","NA",4.46579,"NA"
3.49812,31.8648,"NA","NA","NA",29.7235,31.8648
0.321256,1.11645,"NA","NA","NA",1.11645,"NA"
0.42811,1.59206,0.408179,0.413028,0.434463,0.793282,1.59206
0.365091,0.452089,"NA","NA","NA",0.452089,"NA"
1.39542,22.5923,1.3847,1.40131,1.43944,22.5923,"NA"
2.92559,17.0023,3.68131,4.13555,2.98256,10.2457,13.6675
5.33411,8.69686,"NA","NA","NA",8.69686,"NA"
0.0764953,0.0796139,"NA","NA","NA",0.0796139,"NA"
0.293103,1.07453,0.961085,1.07453,0.305951,0.215483,0.293098
0.458591,0.522908,"NA","NA","NA",0.522908,"NA"
0.183079,0.244132,"NA","NA","NA",0.244132,"NA"
1.04947,2.32525,1.20364,1.38307,1.09651,1.58385,1.86405
31.3544,51.2044,"NA","NA","NA",46.3002,51.2044
0.332061,1.40461,0.395561,0.558883,0.345485,0.494055,0.853516
5.81398,11.2955,"NA","NA","NA",11.2955,"NA"
14.9687,22.4818,20.0887,22.4818,14.9901,6.6201,14.9669
4.31088,8.7824,"NA","NA","NA",8.7824,"NA"
0.683001,0.902946,0.428248,0.847039,0.899771,1.09796,0.557738
4.14305,4.82727,"NA","NA","NA",4.82727,"NA"
5.16199,16.2627,4.90247,4.90247,5.16683,11.2138,16.2627
2.32089,4.69506,"NA","NA","NA",4.69506,"NA"
3.07968,9.3002,2.97923,2.97923,3.08266,6.33803,9.3002
1.81972,5.93866,1.68665,1.68665,1.81972,5.11681,5.93866
1.44492,6.19683,1.58105,1.61797,1.44939,5.93921,6.19683
4.1234,8.85499,4.73601,5.35155,4.2363,6.08807,7.87622
0.521297,0.549657,"NA","NA","NA",0.549657,"NA"
0.662103,0.766258,0.493803,0.766258,0.850222,1.15512,0.573191
1.8051,3.80362,"NA","NA","NA",3.80362,"NA"
0.163264,0.260868,"NA","NA","NA",0.260868,"NA"
0.387602,0.438765,"NA","NA","NA",0.438765,"NA"
3.42441,4.20762,"NA","NA","NA",4.20762,"NA"
0.930637,1.03953,0.676363,0.999985,1.00778,1.39404,0.776556
1.72256,6.69788,1.67892,1.67892,1.72435,4.82747,6.69788
0.0403678,0.0478834,"NA","NA","NA",0.0478834,"NA"
2.16536,3.9976,"NA","NA","NA",3.9976,"NA"
0.114846,0.132766,"NA","NA","NA",0.132766,"NA"
3.6199,5.49503,"NA","NA","NA",5.49503,"NA"
4.77591,7.68066,"NA","NA","NA",7.68066,"NA"
2.03578,2.79647,"NA","NA","NA",2.79647,"NA"
0.556073,1.39464,0.660813,0.801323,0.559751,0.873608,1.0667
5.54504,6.54148,"NA","NA","NA",6.54148,"NA"
10.0123,50.3161,11.6982,12.1387,10.0934,39.1846,50.3161
0.190735,0.327243,"NA","NA","NA",0.327243,"NA"
0.55204,0.72166,"NA","NA","NA",0.72166,"NA"
4.87964,5.7565,"NA","NA","NA",5.7565,"NA"
1.20933,1.75336,"NA","NA","NA",1.75336,"NA"
0.391517,0.281514,0.172772,0.26712,0.509283,0.755038,0.305231
1.68517,3.20105,2.77109,3.20105,1.73813,1.26183,1.68404
5.86961,23.636,"NA","NA","NA",22.0625,23.636
7.20463,19.4225,7.02423,7.02423,7.20945,13.6791,19.4225
5.07226,15.5767,4.77225,4.77225,5.07573,11.6354,15.5767
4.30133,7.20817,"NA","NA","NA",7.20817,"NA"
0.17275,41.2828,"NA","NA","NA",41.2828,"NA"
1.93996,2.03245,"NA","NA","NA",2.03245,"NA"
3.50298,43.1518,3.77003,3.85649,3.53307,40.167,43.1518
3.61861,67.4814,"NA","NA","NA",67.4814,"NA"
3.85973,3.32658,1.88896,2.37488,5.8646,3.3621,3.3621
2.99071,1.56127,1.1522,1.16862,3.80482,2.58032,2.58032
0.169754,50.6675,0.177952,0.177952,0.16994,50.6675,"NA"
2.50124,1.03726,0.622016,0.70544,2.26776,2.56125,0.977198
5.75986,9.8584,6.29061,6.68725,5.8477,6.70065,9.30772
0.79358,3.0043,0.881419,0.907638,0.795336,3.0043,"NA"
0.0975171,3.47242,"NA","NA","NA",1.25269,3.47242
0.371591,1.0527,0.356571,0.356571,0.379506,1.0527,"NA"
3.07897,3.90471,"NA","NA","NA",3.90471,"NA"
1.08946,2.71455,1.0855,1.34753,1.16756,1.16939,2.71455
0.857374,3.61167,0.795142,0.795142,0.85839,2.53866,3.61167
1.17228,2.19754,1.11786,1.32475,1.26516,1.57519,2.19754
0.142393,2.56837,0.836011,2.04004,0.159123,0.144368,0.144368
5.22381,13.4144,8.95954,13.1798,5.2524,0.32709,5.21597
0.431889,0.159226,0.157896,0.125448,0.577397,0.511338,0.338051
1.52812,3.14718,1.05662,2.22739,1.69738,1.70257,3.14718
1.51701,3.70149,0.909362,1.8502,2.95712,1.3512,1.3512
0.217384,0.228023,"NA","NA","NA",0.228023,"NA"
0.557179,0.557179,"NA","NA","NA",0.557179,"NA"
0.817229,1.68771,0.672954,1.26753,1.25149,0.853714,0.853714
0.117805,0.30079,0.183905,0.30079,0.121651,0.0969913,0.115448
4.63548,1.79641,1.38006,0.915084,6.24599,3.98468,3.98468
0.289379,0.498694,0.275293,0.306475,0.342973,0.338102,0.408398
0.97484,3.74324,1.18645,3.74324,1.15677,1.61623,0.932856
2.29322,1.29505,0.806682,0.730995,3.59919,1.9967,1.9967
1.9888,0.925695,0.762623,0.687029,2.7293,1.73231,1.73231
2.30341,0.849207,0.842111,0.669053,3.07945,2.72714,1.80294
1.56451,2.02594,1.87061,2.02594,1.56451,1.21151,1.56451
1.63966,5.04303,"NA","NA","NA",5.04303,"NA"
1.0683,1.54103,1.31388,1.54103,1.12284,0.871069,1.05442
0.849387,1.79469,1.02047,1.67263,0.883881,0.881912,0.751843
0.833522,3.43903,"NA","NA","NA",3.43903,"NA"
2.63355,10.8674,3.04568,3.20518,2.6797,7.03826,10.2743
4.32994,7.21055,"NA","NA","NA",5.98065,7.21055
1.12258,7.43884,1.273,1.4763,1.16826,1.72786,3.41036
4.42223,5.72494,5.14385,5.72494,4.61029,3.04385,4.66335
0.221332,0.239076,"NA","NA","NA",0.239076,"NA"
5.78648,13.3019,"NA","NA","NA",13.3019,"NA"
1.5579,3.58128,"NA","NA","NA",3.58128,"NA"
0.536758,1.18052,0.423545,0.89367,0.638696,0.561449,0.561449
4.59282,14.7324,4.21076,4.21076,4.59945,14.7324,"NA"
1.44701,6.55278,"NA","NA","NA",6.55278,"NA"
2.14562,2.77483,2.63462,2.77483,2.14694,1.12575,2.14562
1.59026,5.06165,1.00547,2.99371,2.06093,1.65568,1.65568
4.20685,13.5425,4.5351,4.66724,4.23841,7.57154,13.5425
0.126258,0.188928,0.0932403,0.188928,0.190934,0.896261,0.0768716
0.902269,0.902269,"NA","NA","NA",0.902269,"NA"
1.14457,8.71417,6.14258,6.52776,1.64941,1.84611,1.84611
1.23573,9.46113,1.57095,1.73557,1.29938,2.0474,9.46113
0.416471,0.475307,"NA","NA","NA",0.475307,"NA"
1.09793,1.09793,"NA","NA","NA",1.09793,"NA"
16.528,118.364,22.2014,22.2014,16.5514,49.8513,118.364
0.279758,1.38723,0.457435,0.886138,0.395747,0.280906,0.377846
0.547608,1.4554,0.638671,0.679616,0.552894,0.941366,1.08953
0.239515,0.249596,"NA","NA","NA",0.249596,"NA"
1.62762,2.15887,0.825728,1.78412,1.925,0.956088,1.19737
1.14506,45.9769,1.51833,4.95694,1.1986,2.35457,10.9292
1.46404,6.61857,1.8315,2.75411,1.59289,2.63723,3.51217
3.30201,7.85935,3.19908,3.19908,3.32617,6.26959,7.85935
0.133223,0.1354,"NA","NA","NA",0.1354,"NA"
1.38662,3.45985,2.00485,3.15605,1.64148,1.19152,1.35817
2.24661,2.62778,"NA","NA","NA",2.62778,"NA"
0.83024,0.83024,"NA","NA","NA",0.83024,"NA"
1.76007,4.80794,1.79987,3.64217,2.89758,1.82871,1.82871
1.0179,2.13147,"NA","NA","NA",2.13147,"NA"
2.25741,2.95971,"NA","NA","NA",2.95971,"NA"
0.244517,0.369233,0.260852,0.35322,0.353877,0.312433,0.255323
1.84305,1.84305,"NA","NA","NA",1.73503,1.84305
2.39154,13.3296,2.34226,2.34226,2.41948,8.06641,13.3296
1.36977,1.90785,1.44599,1.44599,1.37643,1.60368,1.90785
0.117664,0.264419,0.161146,0.25742,0.133575,0.110512,0.114513
0.0465734,0.0470772,"NA","NA","NA",0.0470772,"NA"
4.99404,6.96241,4.91426,4.91426,4.99463,6.8336,6.96241
6.47178,9.70153,6.9982,7.14469,6.48699,7.75012,9.17662
9.90622,111.,10.2546,10.2546,9.91298,111.,"NA"
2.14058,3.86277,1.62438,1.62438,2.14237,3.37316,3.86277
2.20851,4.7969,3.35012,2.99147,3.32271,1.73125,4.7969
2.43787,5.56231,3.39739,5.26057,2.45877,0.444747,5.56231
1.48553,1.95838,2.85036,1.74058,2.5598,0.806149,0.806149
1.28696,7.70769,2.42085,5.19819,2.89511,2.03904,2.40812
0.378075,4.21085,0.625658,0.41078,0.452584,0.165173,0.165173
0.109387,0.109387,"NA","NA","NA",0.0997192,0.109387
1.34377,22.9163,1.36652,1.37963,1.39448,21.6276,22.9163
0.303804,0.369136,"NA","NA","NA",0.369136,"NA"
0.45252,0.653253,"NA","NA","NA",0.653253,"NA"
2.60112,21.2516,3.26195,3.93715,2.67621,7.77314,13.4921
1.74478,14.3696,7.99084,9.52355,4.06244,2.58122,5.34372
0.258473,0.32687,"NA","NA","NA",0.32687,"NA"
0.698356,0.698356,"NA","NA","NA",0.698356,"NA"
3.37057,3.69204,"NA","NA","NA",3.69204,"NA"
0.96308,1.09792,"NA","NA","NA",1.09792,"NA"
1.35372,2.22682,1.54534,2.22682,1.44411,1.52404,1.2564
0.236297,2.63178,0.391036,0.256737,0.282865,0.103233,0.103233
2.47944,2.47944,"NA","NA","NA",2.2603,2.47944
0.122315,8.59605,0.123444,0.129425,0.134904,8.36182,8.59605
1.62731,7.88244,"NA","NA","NA",7.88244,"NA"
4.40275,5.31174,5.14911,5.31174,4.43712,3.21182,4.40274
1.0203,12.4467,4.12647,9.8393,1.03928,0.636881,0.829988
7.69499,18.6902,"NA","NA","NA",18.6903,"NA"
4.91397,10.0543,"NA","NA","NA",10.0543,"NA"
1.64366,4.371,"NA","NA","NA",4.371,"NA"
1.40863,1.78131,"NA","NA","NA",1.78131,"NA"
1.49941,4.50444,1.53974,1.56302,1.51668,4.12498,4.50444
12.9916,44.8386,10.6925,39.6372,13.9673,10.9623,13.3967
0.060766,0.313274,0.063849,0.0669234,0.0597547,0.240599,0.313274
1.97367,3.89204,"NA","NA","NA",3.89204,"NA"
4.86694,13.472,"NA","NA","NA",13.472,"NA"
0.116236,0.563031,"NA","NA","NA",0.563031,"NA"
2.22073,1.21537,0.968664,1.05215,2.52501,2.48853,1.7066
2.23309,8.46667,2.25911,2.25911,2.24404,3.91127,8.46667
0.445461,0.438973,0.289639,0.382501,0.510529,0.560442,0.430322
5.54115,10.23,5.12625,5.12625,5.54175,10.23,"NA"
1.17135,1.70525,1.39237,1.70525,1.25676,2.1841,1.51939
1.07928,1.15289,1.15289,1.15289,1.09713,0.985093,1.12713
0.804992,2.65784,0.823862,1.88324,1.29994,0.871448,0.871448
0.871595,1.09944,"NA","NA","NA",1.09944,"NA"
0.467961,0.467961,"NA","NA","NA",0.451458,0.467961
0.210501,0.210501,"NA","NA","NA",0.210501,"NA"
1.39537,1.43008,1.43008,1.43008,1.41221,1.14382,1.39537
0.265426,0.309751,"NA","NA","NA",0.309751,"NA"
5.88951,8.27211,"NA","NA","NA",8.27211,"NA"
2.82349,5.67587,2.30304,4.21809,3.61269,2.95167,2.95167
0.649726,0.692635,"NA","NA","NA",0.692635,"NA"
0.674933,1.7831,0.87806,1.61657,0.878129,0.646429,0.65044
2.28782,1.01742,0.792101,0.787436,2.64687,1.92657,1.92657
1.79744,3.50917,1.72667,2.98725,2.33127,2.00214,1.74334
0.593797,0.347431,0.225173,0.23962,0.773331,0.511614,0.511614
0.757834,0.77996,0.77996,0.77996,0.762043,0.569945,0.757834
1.28001,1.28001,"NA","NA","NA",1.13658,1.28001
2.93947,2.93947,"NA","NA","NA",2.93947,"NA"
3.47591,3.47591,"NA","NA","NA",3.11333,3.47591
0.262682,0.687379,0.355569,0.641301,0.276539,0.324426,0.375898
1.52026,3.99687,2.48191,4.01396,1.58285,0.982173,2.50518
3.16408,12.746,3.32145,3.39755,3.18949,9.7134,11.7535
4.74698,4.84066,4.84066,4.84066,4.7539,3.85595,4.74698
2.08479,3.35091,"NA","NA","NA",3.35091,"NA"
1.19714,1.19714,"NA","NA","NA",1.19714,"NA"
4.24957,4.73468,4.27828,4.27828,4.24981,3.77996,4.73468
0.0460889,0.0485868,0.0485868,0.0485868,0.0461156,0.0363685,0.0485868
0.530544,0.848595,"NA","NA","NA",0.848595,"NA"
0.69065,0.9257,0.866257,0.895393,0.879053,0.398978,0.49712
1.95044,2.12573,2.12573,2.12573,1.99558,1.80557,1.95043
2.02198,2.47232,2.33694,2.47232,2.06362,1.61694,2.02282
0.391346,0.391346,"NA","NA","NA",0.391346,"NA"
5.92015,6.7296,"NA","NA","NA",5.96529,6.7296
4.31677,11.9421,"NA","NA","NA",11.9421,"NA"
0.543959,0.761419,"NA","NA","NA",0.761419,"NA"
0.520302,0.520302,"NA","NA","NA",0.464665,0.520302
1.27182,2.53486,1.59171,2.40522,1.29028,0.343178,1.26875
1.21539,2.55283,1.13074,2.17313,1.4172,1.33278,1.82364
0.617802,1.81996,0.699475,0.756076,0.636976,0.766346,1.81996
2.5994,3.38488,3.20921,3.38488,2.60155,1.78542,2.5994
0.0908829,0.092304,0.092304,0.092304,0.0909605,0.0746688,0.0908829
0.684805,0.806027,0.932125,0.659238,1.06428,0.367411,0.400725
0.335479,0.490726,0.171539,0.196958,0.401168,0.32861,0.270646
0.805061,1.01909,0.855382,1.01909,0.953375,1.11696,0.770476
13.9839,25.6349,"NA","NA","NA",25.6349,"NA"
3.16909,4.21248,3.51742,4.21248,3.21003,2.21258,3.00609
0.0039637,0.00400657,"NA","NA","NA",0.00400657,"NA"
2.69826,4.65506,2.7111,2.7111,2.71304,3.72247,4.65506
0.404386,0.458527,0.399352,0.458527,0.492883,0.463561,0.383356
0.318698,0.38572,0.368315,0.38572,0.343324,0.321919,0.318632
0.52346,0.582682,0.582682,0.582682,0.528284,0.429755,0.582682
0.130844,0.152456,0.149953,0.152456,0.136707,0.108228,0.152456
0.0551479,5.90823,"NA","NA","NA",5.90823,"NA"
1.53998,0.718519,0.426839,0.682674,1.59294,1.13439,1.01462
0.513534,0.342488,0.252269,0.309147,0.631789,0.569895,0.394936
4.94413,8.53059,"NA","NA","NA",8.53059,"NA"
0.775507,1.07626,0.636896,1.07626,0.987206,1.24204,0.678786
1.84332,2.67856,1.85993,1.85993,1.84409,2.36442,2.67856
6.483,38.7656,"NA","NA","NA",38.7656,"NA"
1.48544,13.313,"NA","NA","NA",13.313,"NA"
0.358139,1.64593,0.364202,0.393269,0.383476,0.677593,1.4546
0.354502,0.430753,0.383278,0.430753,0.39432,0.407128,0.344155
11.1494,18.1391,"NA","NA","NA",18.1391,"NA"
12.7637,28.4663,"NA","NA","NA",28.4663,"NA"
2.387,9.10856,"NA","NA","NA",9.10855,"NA"
0.205097,0.205554,"NA","NA","NA",0.205554,"NA"
9.79931,19.6754,"NA","NA","NA",19.6754,"NA"
0.731284,1.53072,"NA","NA","NA",1.53072,"NA"
2.98654,3.67288,3.47935,3.67288,3.01754,2.19591,2.98652
0.336698,0.34515,"NA","NA","NA",0.34515,"NA"
1.46838,1.59061,1.59061,1.59061,1.48472,2.03594,1.46838
4.11326,4.18858,"NA","NA","NA",4.04793,4.18858
3.07547,2.75798,1.47238,2.02509,4.08431,2.67151,2.67151
0.947992,1.82177,"NA","NA","NA",1.82177,"NA"
15.4286,92.9446,"NA","NA","NA",92.9446,"NA"
9.6065,25.0074,10.7236,21.8235,9.77474,5.87495,8.65106
0.789634,1.01894,0.897908,1.01894,0.844368,0.551244,0.71611
1.17382,18.4383,0.495221,1.01418,1.12217,1.8562,18.4383
1.68274,0.76604,0.529695,0.495201,2.60782,1.51864,1.51864
1.1529,1.8693,1.17178,1.28866,1.26449,1.38599,1.77005
6.05438,9.96268,"NA","NA","NA",9.96268,"NA"
0.228865,0.263474,0.180729,0.263474,0.293918,0.264246,0.201903
0.327478,3.30468,0.310222,0.312828,0.336005,3.30468,"NA"
8.99812,47.3842,7.92311,7.92311,9.00665,38.7727,47.3842
4.47137,6.94287,"NA","NA","NA",6.16871,6.94287
1.96178,17.9031,1.90196,1.90196,1.97035,10.9447,17.9031
0.763439,6.84288,0.742184,0.742184,0.769765,6.84288,"NA"
1.00035,5.41739,1.11456,1.15735,1.03561,1.69445,5.41739
1.24683,5.16242,1.30233,1.30233,1.24684,5.16242,"NA"
9.13662,22.8951,9.32044,9.32044,9.14396,12.0562,22.8951
2.0711,3.95119,"NA","NA","NA",3.95119,"NA"
0.191273,0.201583,"NA","NA","NA",0.201583,"NA"
4.32917,13.511,4.31659,4.39132,4.34846,5.26394,13.511
1.14317,1.34755,1.3101,1.34755,1.14369,0.928655,1.14317
0.143535,0.150593,"NA","NA","NA",0.150593,"NA"
2.83598,12.0531,3.7039,5.03032,2.86781,3.99024,5.28182
1.68367,3.18813,"NA","NA","NA",2.80244,3.18813
