"BAU","SA","EXT10","EXT30","GTR30","NTSR","NTLR"
2968.71,0.,"NA","NA","NA",2920.42,"NA"
1129.37,0.,"NA","NA","NA",858.168,"NA"
2227.71,0.,"NA","NA","NA",2356.15,"NA"
3078.4,0.,"NA","NA","NA",2928.02,"NA"
315.826,0.,306.133,243.041,314.224,291.599,314.269
12483.5,0.,12689.4,8051.91,12510.9,11589.4,11150.2
897.12,0.,"NA","NA","NA",801.321,"NA"
1306.18,0.,"NA","NA","NA",890.822,"NA"
231.665,0.,"NA","NA","NA",202.575,"NA"
3115.21,0.,"NA","NA","NA",3094.7,"NA"
47353.1,0.,40190.8,29392.4,45494.8,47302.3,47302.3
882.349,0.,"NA","NA","NA",874.159,"NA"
1110.67,0.,1241.62,895.781,1116.88,1465.36,1473.57
6984.31,0.,6282.77,4749.48,6717.39,6973.25,6973.25
772.53,0.,"NA","NA","NA",739.865,"NA"
6021.62,0.,6035.69,4768.38,6089.37,5965.63,5992.32
484.223,0.,"NA","NA","NA",380.415,"NA"
3251.22,0.,3267.07,2244.47,3251.,2641.52,"NA"
1558.7,0.,1575.67,1192.49,1565.54,1326.94,1226.05
2124.46,0.,"NA","NA","NA",2034.63,"NA"
5293.23,0.,4951.72,3953.78,5299.41,5549.4,5208.93
3708.58,0.,"NA","NA","NA",3684.17,"NA"
1351.93,0.,"NA","NA","NA",1294.76,"NA"
2166.19,0.,"NA","NA","NA",3108.6,"NA"
19194.4,0.,17741.7,14005.4,18264.,19160.4,19160.4
6925.08,0.,6354.58,4250.17,6927.48,6699.22,"NA"
6836.34,0.,7520.15,5299.28,6868.51,5950.64,6297.42
5015.02,0.,4620.88,3865.59,4971.14,4976.15,4955.92
22414.9,0.,19512.2,14666.5,21773.5,22433.7,22433.7
4614.03,0.,4338.56,3505.53,4595.27,4392.38,4596.41
16889.5,0.,15076.,11785.4,16296.3,16863.6,16863.6
617.884,0.,599.393,437.496,602.409,646.005,454.249
1910.93,0.,"NA","NA","NA",1974.78,"NA"
2853.37,0.,"NA","NA","NA",2131.8,"NA"
1579.88,0.,"NA","NA","NA",1139.11,"NA"
12346.3,0.,10853.5,7958.44,11960.6,12355.5,12355.5
5750.72,0.,5630.21,3711.62,5754.02,5729.14,5088.98
1056.3,0.,"NA","NA","NA",1042.8,"NA"
6122.09,0.,6191.14,5220.48,6137.32,6543.64,6033.35
19275.2,0.,17050.,12974.5,18818.,20164.9,19195.
23404.6,0.,20333.2,15083.,22303.6,23478.4,23478.4
10557.4,0.,9480.7,7162.35,10151.8,10567.9,10567.9
6092.15,0.,"NA","NA","NA",5798.1,"NA"
3478.01,0.,3683.91,2887.54,3493.08,3344.26,"NA"
21483.,0.,19445.,15131.8,20686.7,21561.2,21561.2
2801.06,0.,2816.64,1950.55,2796.93,2826.36,2801.81
2063.98,0.,"NA","NA","NA",1731.25,1723.63
9176.94,0.,8772.87,7176.26,8793.29,9207.52,9059.51
5537.27,0.,5418.57,3882.59,5546.23,5154.25,5540.08
16354.7,0.,14345.6,10660.5,15684.1,16332.7,16332.7
13214.3,0.,11723.8,8858.63,12721.8,13256.4,13256.4
7176.56,0.,"NA","NA","NA",8410.84,"NA"
15222.5,0.,14903.5,9824.88,15231.2,15165.4,13470.8
2420.26,0.,2435.7,1904.93,2423.57,2194.37,"NA"
5471.69,0.,5120.06,4244.2,5330.28,5522.67,5439.21
5289.71,0.,"NA","NA","NA",5851.98,"NA"
8893.48,0.,"NA","NA","NA",8909.86,"NA"
12308.4,0.,12478.9,9230.64,12351.6,11846.3,11008.4
802.122,0.,747.543,617.734,775.054,805.683,805.683
4386.55,0.,3921.19,3114.05,4154.95,4400.41,4400.41
3534.92,0.,"NA","NA","NA",3341.19,"NA"
12524.7,0.,12229.8,8987.25,12497.1,12195.3,12498.7
6681.14,0.,6106.43,4851.74,6521.65,6894.71,6648.51
8581.67,0.,6688.73,4452.75,8048.48,8517.08,8517.08
6748.48,0.,"NA","NA","NA",6378.63,"NA"
11356.,0.,"NA","NA","NA",13814.2,11356.
22062.,0.,20644.,16326.6,21542.9,21435.6,21997.4
9119.31,0.,7920.14,5838.59,8670.72,9107.1,9107.1
14268.6,0.,12867.2,9768.68,13654.2,14256.3,14256.3
4978.99,0.,4766.88,3544.22,4988.24,4701.31,"NA"
9590.67,0.,8769.56,6078.15,9598.29,8745.69,"NA"
5706.48,0.,5597.97,4764.74,5712.82,5430.41,3955.6
17390.1,0.,17189.6,13845.9,17180.1,17911.9,17308.9
3756.2,0.,3660.37,2882.71,3760.4,3809.92,3377.11
1693.77,0.,"NA","NA","NA",1682.41,"NA"
2725.24,0.,"NA","NA","NA",2765.32,"NA"
7564.1,0.,7364.91,5827.85,7553.06,7254.82,7539.65
1048.92,0.,977.744,816.101,1041.51,1044.2,1045.44
2276.89,0.,"NA","NA","NA",1922.33,"NA"
6038.17,0.,5895.72,3792.92,6046.71,5635.51,5382.41
4340.43,0.,4224.93,3484.12,4257.12,4389.47,4281.76
3808.3,0.,3819.27,2846.36,3820.16,3876.86,3698.31
6402.01,0.,6999.94,7142.09,6364.33,6599.75,7466.39
3389.61,0.,3115.64,2539.31,3345.72,3469.18,3377.43
9495.2,0.,8677.48,6817.07,9257.9,9391.49,9510.63
7971.35,0.,"NA","NA","NA",8045.81,"NA"
13431.6,0.,12550.9,9579.6,13442.,11412.2,9017.9
1761.19,0.,"NA","NA","NA",1873.93,1908.94
1943.63,0.,"NA","NA","NA",1978.1,"NA"
7176.04,0.,7154.55,5766.78,7183.35,7091.79,5723.34
1642.98,0.,"NA","NA","NA",1665.4,"NA"
4622.34,0.,4646.31,4291.79,4606.35,4703.65,4723.28
1049.15,0.,"NA","NA","NA",824.233,"NA"
9064.73,0.,8934.38,7412.14,9045.76,9165.21,7915.98
3064.63,0.,2956.05,2012.27,3069.32,2695.52,"NA"
4870.42,0.,4872.53,3755.98,4882.77,3859.64,"NA"
8987.17,0.,7896.43,5851.39,8790.75,8991.32,8991.32
8664.8,0.,8636.82,6590.36,8654.22,8884.37,7446.49
25840.8,0.,25985.7,22318.5,25804.7,26391.2,26477.
4677.,0.,"NA","NA","NA",3918.56,"NA"
6984.99,0.,6777.2,5037.13,6986.32,7114.79,6493.54
1306.5,0.,1226.5,957.666,1277.59,1339.38,1291.88
3919.5,0.,3679.49,2873.,3832.77,4018.15,3875.65
4563.54,0.,"NA","NA","NA",5075.76,"NA"
9047.58,0.,8603.48,6339.33,9063.48,9192.96,"NA"
3911.99,0.,"NA","NA","NA",3799.35,"NA"
19437.4,0.,17552.9,13692.6,19095.3,19548.1,19342.9
18486.1,0.,18395.,13822.6,18651.2,16350.7,15919.1
28398.6,0.,29257.8,25070.4,28731.3,28589.5,28462.8
899.798,0.,942.082,691.239,903.386,956.049,906.662
3881.,0.,"NA","NA","NA",3714.01,"NA"
30665.4,0.,28816.7,22246.1,29827.6,31325.,30504.3
30892.4,0.,26352.7,18583.4,29877.1,30763.,30763.
22440.1,0.,19934.8,15129.3,21228.9,22513.5,22513.5
50076.5,0.,45677.4,34990.2,48528.4,50123.8,50123.8
2512.48,0.,"NA","NA","NA",2393.15,"NA"
30863.9,0.,28001.8,22095.2,29611.4,30813.4,30813.4
1976.88,0.,2080.32,1556.49,1989.19,1850.14,"NA"
10951.4,0.,10412.,8462.84,10658.3,10501.4,10804.8
25335.,0.,23566.7,19440.,24415.7,25289.3,25289.3
34035.3,0.,31338.7,24095.3,33259.1,33899.7,33664.2
1306.86,0.,1364.05,851.207,1311.47,1297.41,"NA"
13275.1,0.,11085.5,9258.18,12366.7,13388.8,13388.8
9376.17,0.,8836.12,6364.66,9256.36,9653.45,9334.19
718.388,0.,"NA","NA","NA",714.075,"NA"
6574.21,0.,6463.,5581.54,6395.62,6177.1,6466.1
924.785,0.,"NA","NA","NA",952.108,"NA"
20507.6,0.,20511.9,18389.8,20071.6,21330.2,21671.9
183.929,0.,339.583,339.583,183.759,133.468,181.243
1190.68,0.,1213.78,1030.54,1204.47,1181.78,1064.67
1032.21,0.,"NA","NA","NA",994.628,"NA"
3738.09,0.,3570.63,2228.69,3747.8,3443.65,3354.86
869.096,0.,"NA","NA","NA",832.348,"NA"
1351.93,0.,"NA","NA","NA",1294.76,"NA"
31223.9,0.,26832.,19862.,29879.4,31043.6,31043.6
5272.35,0.,4992.31,3503.04,5283.76,4592.83,"NA"
5880.74,0.,5232.74,3767.38,5742.45,6110.2,5817.25
5626.92,0.,4883.4,3690.63,5404.45,5644.58,5644.58
3905.28,0.,"NA","NA","NA",3964.53,"NA"
1700.67,0.,1638.95,1340.84,1637.21,1707.91,1694.74
34736.4,0.,30628.3,21366.4,33506.5,34836.5,33572.
24609.,0.,20850.3,14760.1,23658.9,24578.2,24578.2
2027.89,0.,"NA","NA","NA",1942.15,"NA"
16738.9,0.,16058.,11273.6,16778.,17305.5,"NA"
2170.04,0.,"NA","NA","NA",2189.37,"NA"
12545.8,0.,11476.1,8494.78,12324.1,12582.5,11122.4
18555.4,0.,16253.6,11399.7,18055.8,18464.1,18464.1
13449.3,0.,11790.6,8945.36,12902.7,13366.3,13366.3
53451.2,0.,45828.,33933.6,51466.8,53378.6,53378.6
44032.9,0.,37953.3,25827.3,43045.3,43850.6,38500.5
2261.43,0.,"NA","NA","NA",2326.35,"NA"
1506.06,0.,"NA","NA","NA",1218.5,"NA"
263.769,0.,"NA","NA","NA",207.794,"NA"
1925.13,0.,"NA","NA","NA",1938.1,"NA"
1879.84,0.,2007.,1318.77,1879.22,1848.,1626.69
32616.6,0.,27666.9,19844.,31474.3,32642.4,32642.4
20715.7,0.,18748.8,14236.5,20162.9,20727.6,20727.6
25043.4,0.,23582.3,18698.1,24578.8,25181.5,24804.5
11233.2,0.,8991.07,6074.32,10741.7,11224.1,11224.1
14688.7,0.,12323.9,8946.16,13843.9,14540.7,14540.7
23257.9,0.,20843.4,16698.6,22016.7,23211.2,23211.2
1688.12,0.,"NA","NA","NA",1329.88,"NA"
10683.3,0.,10540.3,8564.42,10043.9,10619.9,10406.5
40786.8,0.,34129.2,24030.5,39473.3,40815.,40815.
37201.5,0.,31997.1,23724.2,35712.8,37155.,37155.
9206.16,0.,"NA","NA","NA",9462.66,"NA"
7143.55,0.,6893.92,5519.12,6959.66,7068.94,7120.97
6852.1,0.,"NA","NA","NA",5554.29,"NA"
3781.13,0.,"NA","NA","NA",3948.97,"NA"
20110.1,0.,16405.3,10926.4,19017.,20090.6,20090.6
11962.6,0.,10531.9,8129.68,11509.5,11975.3,11975.3
8190.48,0.,7733.45,6455.51,7620.67,8169.95,8169.95
385.194,0.,369.191,328.883,356.972,383.924,383.924
891.42,0.,"NA","NA","NA",904.465,"NA"
1459.49,0.,1814.57,1932.17,1427.39,1512.63,1583.16
44751.7,0.,40737.6,32635.6,43010.5,44672.9,44672.9
2341.53,0.,"NA","NA","NA",2194.53,"NA"
16200.2,0.,15075.4,12737.8,15600.7,15988.7,15988.7
2455.03,0.,"NA","NA","NA",2001.51,"NA"
32428.3,0.,31630.3,27349.6,30479.1,32335.6,32335.6
4018.47,0.,4309.04,3039.25,4045.45,3515.72,"NA"
1639.4,0.,"NA","NA","NA",1637.63,"NA"
3818.51,0.,"NA","NA","NA",3190.35,"NA"
8494.04,0.,7947.39,7058.66,8223.81,8505.91,8465.07
8342.89,0.,"NA","NA","NA",6764.92,"NA"
515.068,0.,488.954,580.515,486.419,183.487,691.137
3508.,0.,3578.44,3294.95,3315.69,3020.35,3575.99
24760.7,0.,22585.8,17810.4,24110.3,24774.3,24774.3
7288.14,0.,"NA","NA","NA",5844.72,"NA"
5101.41,0.,4774.29,3392.2,5106.97,5210.34,4522.99
2058.34,0.,1868.76,1352.31,2060.42,1706.05,1650.7
1345.4,0.,1319.44,1157.16,1338.16,1307.52,1340.78
13862.9,0.,"NA","NA","NA",12967.6,"NA"
4449.57,0.,4125.52,3289.55,4266.43,4323.92,4323.92
1852.97,0.,1823.68,1327.04,1857.58,1906.47,1729.68
3276.9,0.,3026.05,2198.62,3276.74,2817.68,"NA"
44881.9,0.,37839.3,27039.1,42149.,44852.5,44852.5
64518.1,0.,56234.7,41871.5,61651.9,64464.8,64464.8
5060.12,0.,"NA","NA","NA",3992.16,"NA"
1349.36,0.,1123.34,821.139,1262.45,1333.55,1333.55
17644.3,0.,"NA","NA","NA",18221.7,"NA"
11086.6,0.,10933.7,7187.53,11090.3,10426.,9926.82
2803.19,0.,2895.26,2518.73,2815.59,2282.76,2327.07
26164.9,0.,24813.4,20161.7,25982.2,23964.6,24512.7
14580.,0.,13834.8,11141.1,13981.7,14449.2,14449.2
1645.91,0.,"NA","NA","NA",1302.03,"NA"
3094.01,0.,3171.4,2660.59,3090.49,3237.24,3124.4
8422.5,0.,"NA","NA","NA",8820.79,"NA"
1890.55,0.,1914.09,1736.86,1884.63,1997.41,1646.24
2767.02,0.,"NA","NA","NA",2750.09,"NA"
29754.6,0.,27417.7,22533.9,28396.1,29861.9,29179.1
9717.2,0.,9095.61,7391.88,9658.26,8995.04,9671.92
11704.8,0.,11576.2,9872.1,11726.5,11965.9,8806.88
2425.49,0.,"NA","NA","NA",2918.22,"NA"
7612.83,0.,7531.45,5168.75,7623.03,5252.75,"NA"
23719.4,0.,21255.7,16099.7,22920.1,23742.4,23742.4
3915.08,0.,3607.59,2964.98,3736.33,3929.2,3839.35
4160.2,0.,"NA","NA","NA",4160.2,"NA"
1201.46,0.,1233.38,1070.51,1199.41,1252.29,1090.74
8524.44,0.,"NA","NA","NA",7371.64,"NA"
4271.67,0.,3917.92,2782.82,4275.83,3089.73,"NA"
38195.9,0.,34119.6,27465.,36345.8,38245.8,38245.8
22308.3,0.,20286.1,15463.9,21514.2,22272.,22272.
9961.38,0.,8510.77,6491.15,9559.97,9897.91,9897.91
884.336,0.,"NA","NA","NA",901.294,"NA"
789.33,0.,738.,502.809,790.194,634.605,"NA"
11815.4,0.,11460.7,9393.27,11880.8,11673.2,10992.6
17542.4,0.,16956.2,14162.8,16898.5,17500.8,17222.4
6585.75,0.,"NA","NA","NA",5748.61,"NA"
2226.34,0.,"NA","NA","NA",1966.14,"NA"
8066.95,0.,7719.13,6063.83,8066.45,8130.49,6373.09
4670.34,0.,4468.97,3510.64,4670.05,4707.13,3689.68
30768.,0.,27195.,20367.6,29515.3,30726.7,30726.7
11733.3,0.,11770.6,10569.5,11457.,12354.,11936.6
1145.42,0.,1193.73,935.095,1156.99,1253.8,1297.24
3265.74,0.,2965.57,2285.24,3125.2,3260.9,3260.9
4410.,0.,4101.89,3422.63,4176.55,4398.5,4398.5
16138.3,0.,16316.5,13690.4,15225.9,16590.4,16553.5
303.306,0.,"NA","NA","NA",272.01,"NA"
5717.14,0.,5079.49,3373.48,5720.32,4833.75,3906.25
2479.99,0.,"NA","NA","NA",2365.83,2289.92
527.575,0.,"NA","NA","NA",527.575,"NA"
3217.35,0.,2853.86,2339.33,3002.04,3144.69,3144.69
8804.92,0.,8591.38,6657.51,8913.45,8673.69,8194.78
7072.9,0.,"NA","NA","NA",6253.06,"NA"
980.464,0.,1048.32,800.761,976.032,804.261,852.696
375.865,0.,"NA","NA","NA",307.549,"NA"
1886.15,0.,"NA","NA","NA",1967.65,"NA"
1784.91,0.,1915.19,1427.97,1792.97,1550.81,1311.83
3981.81,0.,"NA","NA","NA",4026.2,"NA"
17875.1,0.,17337.5,12756.1,17531.7,17629.4,17629.4
10757.1,0.,"NA","NA","NA",10977.3,"NA"
4933.75,0.,"NA","NA","NA",4206.02,4933.75
11711.,0.,"NA","NA","NA",11577.8,"NA"
18753.1,0.,15739.,11603.9,17622.,18819.4,18819.4
18424.7,0.,18831.4,13131.7,18476.5,18209.9,18425.4
16078.9,0.,17154.2,11713.7,16145.6,15878.6,"NA"
11275.8,0.,10502.3,7920.67,10922.4,11528.6,11200.9
21681.,0.,17511.6,12383.4,20427.7,21663.6,21663.6
1248.21,0.,"NA","NA","NA",1295.82,"NA"
6387.04,0.,6383.6,5107.87,6306.81,6461.76,6357.53
6000.3,0.,6062.12,4274.58,6015.51,5508.41,"NA"
8393.32,0.,8367.45,7583.57,8178.79,7788.85,8340.27
5852.57,0.,5317.79,3806.55,5854.91,4683.09,"NA"
51036.1,0.,46614.,37202.3,48456.1,51241.,51241.
15942.,0.,16180.7,13810.,15276.1,15169.,16312.9
3037.04,0.,"NA","NA","NA",2499.64,2788.57
3234.74,0.,3077.16,2006.03,3063.51,3095.37,3234.74
3725.94,0.,3914.28,3476.37,3710.22,3642.97,3707.63
9906.62,0.,9590.83,5381.47,9896.82,10033.,9906.62
6133.66,0.,5997.17,5022.82,5911.13,5674.28,6024.83
14674.6,0.,14026.5,11859.4,14368.,14683.5,14022.4
5307.37,0.,6367.44,6048.84,5296.85,5195.62,6399.67
1506.89,0.,"NA","NA","NA",1512.73,"NA"
3809.51,0.,3715.09,3383.,3807.65,3831.05,3812.64
13494.8,0.,13389.1,9636.29,13490.6,9408.31,"NA"
2965.92,0.,2920.75,2429.15,2951.,2852.37,2963.96
1568.3,0.,"NA","NA","NA",1557.43,"NA"
1865.86,0.,1835.01,1420.68,1860.18,1890.63,1861.05
3969.78,0.,3817.28,2514.,3978.8,3742.04,3520.73
907.79,0.,"NA","NA","NA",942.415,"NA"
5877.64,0.,"NA","NA","NA",6014.57,"NA"
1230.2,0.,"NA","NA","NA",1258.86,"NA"
11223.3,0.,11200.1,7979.56,11235.1,9784.09,"NA"
184.638,0.,"NA","NA","NA",145.456,"NA"
1053.54,0.,1261.53,802.162,1076.87,689.79,1079.55
5048.43,0.,4586.96,3614.75,5020.91,4777.61,4009.51
2207.92,0.,"NA","NA","NA",2035.85,"NA"
800.987,0.,762.221,540.955,802.218,784.745,679.166
2914.4,0.,"NA","NA","NA",2951.68,"NA"
3783.49,0.,"NA","NA","NA",3755.97,"NA"
2003.51,0.,1855.14,1684.73,1994.03,1895.89,1938.23
289.699,0.,"NA","NA","NA",277.449,"NA"
1879.33,0.,"NA","NA","NA",1537.74,"NA"
6870.94,0.,6414.14,4526.03,6879.7,5164.49,"NA"
1271.23,0.,"NA","NA","NA",1291.26,"NA"
34355.,0.,31465.9,24134.4,33041.8,34305.4,34305.4
2309.99,0.,2287.74,1769.51,2274.35,1951.49,1556.21
5214.58,0.,"NA","NA","NA",4994.09,"NA"
4189.92,0.,"NA","NA","NA",3255.59,"NA"
1069.18,0.,1075.6,823.721,1073.1,771.26,761.561
1755.14,0.,"NA","NA","NA",1625.43,"NA"
35056.7,0.,31008.6,22856.4,33790.4,35006.9,35006.9
22248.5,0.,"NA","NA","NA",15537.2,"NA"
11592.6,0.,"NA","NA","NA",9141.44,"NA"
16930.9,0.,15657.2,11932.4,16451.4,17211.1,16822.5
2195.5,0.,"NA","NA","NA",2209.39,"NA"
1062.23,0.,"NA","NA","NA",1017.31,"NA"
1177.23,0.,"NA","NA","NA",1116.18,"NA"
9338.56,0.,8863.99,7404.99,8904.99,9317.96,9214.14
1709.01,0.,1641.34,1171.81,1693.43,1720.45,1353.75
10025.9,0.,"NA","NA","NA",10070.,"NA"
6396.98,0.,6272.83,4641.06,6393.98,6509.69,6382.53
1847.34,0.,"NA","NA","NA",2008.83,2096.74
28142.,0.,25386.,19346.5,27085.1,28101.5,28101.5
906.236,0.,"NA","NA","NA",690.412,"NA"
1536.51,0.,"NA","NA","NA",1456.8,"NA"
8224.19,0.,7675.36,5497.54,8209.4,7213.57,6116.97
3518.67,0.,"NA","NA","NA",3594.7,"NA"
7841.,0.,"NA","NA","NA",7541.92,"NA"
19388.9,0.,19297.6,14779.6,19080.9,19170.,19170.
2711.46,0.,"NA","NA","NA",2002.14,"NA"
3833.57,0.,4113.12,2956.73,3843.08,3701.49,"NA"
14953.9,0.,13902.8,9993.7,14955.7,12236.4,10471.4
38645.4,0.,32613.3,23965.9,36633.7,38612.,38612.
18425.3,0.,16360.4,12339.8,17561.4,18398.8,18398.8
9134.87,0.,8298.92,6676.85,8753.46,9118.48,9118.48
1814.92,0.,"NA","NA","NA",1644.53,"NA"
4182.35,0.,3992.66,2847.18,4181.89,4179.21,3930.37
3246.65,0.,3222.07,2932.32,3232.83,3363.6,3165.3
2092.17,0.,2068.01,1355.13,2096.61,1925.63,1845.06
4598.58,0.,4350.81,3169.92,4608.74,4235.23,3721.75
5747.61,0.,5529.65,4376.34,5579.33,5799.65,5714.11
5738.77,0.,5697.55,4656.17,5732.19,5797.77,5780.65
2980.91,0.,3061.09,2178.76,2988.98,2958.03,2982.49
11327.6,0.,11058.5,8649.65,11203.1,11342.9,10876.5
20887.2,0.,19199.2,14370.,20292.1,20942.8,18815.1
4696.99,0.,4735.36,4324.35,4534.18,4810.99,4144.52
828.709,0.,"NA","NA","NA",859.755,"NA"
14785.9,0.,13628.5,10558.7,14359.4,14799.1,14799.1
1450.6,0.,1525.44,1569.43,1456.32,1560.87,1573.83
41099.2,0.,37179.4,26065.,39706.2,41209.9,41209.9
1324.88,0.,1286.74,945.238,1325.39,1347.37,1304.48
25122.2,0.,22093.4,16702.5,24022.9,25083.2,25083.2
4047.1,0.,3405.92,2450.72,3700.82,4041.26,4041.26
4939.43,0.,4907.44,3857.82,4953.77,4265.26,4075.12
2288.56,0.,2436.18,1800.76,2299.05,1925.32,1804.83
16912.,0.,15667.,12266.8,16791.7,16095.4,16400.3
16071.4,0.,14884.7,11880.5,15352.5,16040.3,16040.3
7798.82,0.,"NA","NA","NA",8111.4,"NA"
2404.7,0.,2508.46,2256.91,2440.73,2568.64,2520.1
2563.61,0.,"NA","NA","NA",2644.21,"NA"
14317.3,0.,"NA","NA","NA",11542.6,"NA"
62007.,0.,58096.6,45898.4,59945.8,61903.7,61903.7
19992.2,0.,17472.1,13104.7,18953.,19962.9,19962.9
22446.5,0.,19457.2,14431.8,21421.1,22412.9,22412.9
40785.5,0.,35087.5,26402.4,38479.1,40474.4,40474.4
10306.5,0.,10113.3,8178.68,10132.8,9877.45,10249.9
3980.96,0.,3910.86,3495.68,3774.43,3967.47,4116.61
2475.86,0.,2457.6,2063.49,2472.72,2404.27,2477.5
6569.13,0.,6145.38,4200.,6586.45,7050.57,6856.18
7391.32,0.,"NA","NA","NA",5837.44,"NA"
2356.59,0.,"NA","NA","NA",2218.45,"NA"
2896.99,0.,"NA","NA","NA",2774.49,"NA"
2054.79,0.,2002.46,1496.4,2062.62,2023.98,1715.87
5873.46,0.,"NA","NA","NA",5564.72,"NA"
2819.81,0.,"NA","NA","NA",2842.41,"NA"
11563.6,0.,11290.3,8264.04,11680.7,10790.8,10081.4
10480.4,0.,10580.5,8276.82,10386.6,9462.21,10467.9
7648.82,0.,7459.45,5414.13,7668.75,7878.75,7524.38
10272.9,0.,"NA","NA","NA",10284.1,"NA"
965.663,0.,"NA","NA","NA",924.831,"NA"
78589.2,0.,70524.2,55458.2,75457.5,78475.3,78475.3
38318.1,0.,32885.5,24572.2,37082.8,38348.4,38348.4
667.091,0.,"NA","NA","NA",691.856,"NA"
3511.41,0.,"NA","NA","NA",3618.55,"NA"
7873.59,0.,"NA","NA","NA",5869.5,"NA"
30644.7,0.,25635.7,18815.8,29126.9,30772.2,30772.2
17682.5,0.,16225.6,13067.6,16990.8,17434.3,17530.
1814.52,0.,1882.31,1260.86,1826.24,1691.98,1886.02
1263.04,0.,"NA","NA","NA",1168.22,"NA"
26737.7,0.,23850.8,18530.4,25677.3,26768.,26768.
53082.1,0.,46866.7,35821.6,51558.6,53241.7,53241.7
1757.39,0.,"NA","NA","NA",1715.28,"NA"
12987.3,0.,12151.8,10038.6,12289.7,13051.4,13051.4
8973.85,0.,9269.01,8025.29,8929.82,8823.33,8931.19
1051.47,0.,"NA","NA","NA",1108.16,"NA"
105.508,0.,"NA","NA","NA",83.1175,"NA"
101609.,0.,95856.3,74177.,98453.8,104521.,100355.
43274.2,0.,34611.8,23565.2,41282.5,43079.3,43079.3
5013.61,0.,"NA","NA","NA",4850.79,"NA"
13654.7,0.,11769.5,8582.34,12997.8,13634.1,13634.1
9623.05,0.,8656.42,6682.4,9391.34,9593.45,9593.45
2233.36,0.,"NA","NA","NA",2380.58,"NA"
1859.6,0.,1670.74,1285.8,1777.01,2004.19,1859.6
294.836,0.,"NA","NA","NA",290.494,"NA"
4317.88,0.,"NA","NA","NA",3854.8,"NA"
5799.45,0.,5643.48,4638.2,5752.43,5479.61,5777.33
891.454,0.,"NA","NA","NA",916.065,"NA"
3379.82,0.,"NA","NA","NA",3236.91,"NA"
14140.4,0.,13448.,9391.3,14174.6,12617.8,"NA"
8690.06,0.,8490.15,6674.86,8684.71,6773.1,6502.69
10349.1,0.,10623.2,9532.8,9978.55,10388.3,10272.8
30651.3,0.,27255.3,21341.9,28928.,30600.4,30600.4
27236.6,0.,25980.,20820.,26570.1,27560.,26715.5
49693.4,0.,38460.6,26100.8,46058.1,49940.4,49940.4
25116.7,0.,24208.7,19051.8,24903.8,25558.9,25040.1
44323.9,0.,41042.7,30774.3,43110.9,45452.1,44125.2
8791.59,0.,9109.41,6452.6,8806.64,9156.66,8700.31
1425.57,0.,"NA","NA","NA",1297.01,"NA"
18348.9,0.,17861.1,15173.2,17613.5,18374.6,18374.6
21691.7,0.,18539.5,14268.3,20658.8,21539.4,21539.4
1067.2,0.,1014.94,708.778,1069.78,952.285,"NA"
9979.49,0.,8873.81,6948.52,9418.42,9962.92,9962.92
3449.77,0.,"NA","NA","NA",3918.13,"NA"
12650.2,0.,"NA","NA","NA",12115.3,"NA"
5887.2,0.,5615.54,4733.24,5452.5,5878.27,5878.27
6484.01,0.,6761.52,6632.66,6215.55,6475.02,7003.28
8367.12,0.,8723.76,5567.15,8398.18,8264.4,8553.13
19297.9,0.,17697.9,14336.8,19312.1,19971.1,18424.8
3544.84,0.,3199.54,2417.68,3519.33,3885.63,2711.81
13602.1,0.,12632.4,9005.08,13609.5,12455.4,10705.8
2051.36,0.,"NA","NA","NA",1849.09,"NA"
3732.81,0.,3495.72,2435.85,3723.29,3625.45,2146.81
38174.9,0.,32923.9,24701.1,36244.8,38124.,38124.
4394.17,0.,3912.26,2202.77,4404.2,4113.88,4394.17
41996.1,0.,37493.4,27943.2,40693.8,41933.6,41933.6
546.739,0.,"NA","NA","NA",546.739,"NA"
3026.05,0.,2511.43,1642.57,3018.22,2684.91,2293.77
16367.5,0.,14497.2,11118.4,15785.4,16202.6,16202.6
7792.26,0.,7700.29,5613.66,7792.26,7221.39,7792.99
18436.9,0.,15958.9,11901.,17461.2,18420.8,18420.8
50825.6,0.,42684.6,29985.6,47981.7,50774.1,50774.1
4176.39,0.,4843.32,4610.2,4167.69,4071.63,4890.
1275.13,0.,"NA","NA","NA",1116.61,"NA"
17178.9,0.,16634.,13714.8,17184.5,17108.3,16428.
14583.3,0.,14578.6,9710.88,14560.2,14236.4,13547.
2404.76,0.,"NA","NA","NA",2436.61,"NA"
1199.46,0.,"NA","NA","NA",1220.67,"NA"
367.363,0.,"NA","NA","NA",367.363,"NA"
647.561,0.,"NA","NA","NA",647.561,"NA"
5296.97,0.,4913.35,3063.53,5345.48,5036.83,4707.05
1587.74,0.,"NA","NA","NA",1640.88,"NA"
14706.3,0.,"NA","NA","NA",13141.6,"NA"
25924.,0.,23424.6,18440.3,24410.8,26035.4,26035.4
8082.43,0.,7715.32,6511.23,7813.3,7646.45,7997.91
4443.06,0.,4511.62,4114.94,4326.49,4151.86,4294.63
20360.1,0.,20150.7,15509.6,19797.6,20858.9,17312.
5825.58,0.,5419.1,4300.6,5732.02,6001.52,5772.35
13882.7,0.,12977.5,9615.48,13649.6,14518.9,13738.
5551.29,0.,"NA","NA","NA",5614.25,"NA"
9981.29,0.,8910.23,6858.08,9966.66,10779.6,9953.47
1395.82,0.,"NA","NA","NA",1395.82,"NA"
