"BAU","SA","EXT10","EXT30","GTR30","NTSR","NTLR"
0.420478,0.571015,0.53703,0.569797,0.420478,0.320606,0.571015
0.129563,0.565784,0.136578,0.138873,0.129563,0.342226,0.531854
0.00366205,0.00366205,"NA","NA","NA",0.00366205,"NA"
0.978537,0.990725,0.984648,0.990725,0.978537,1.26546,0.978537
0.667463,0.861962,"NA","NA","NA",0.861962,"NA"
1.04461,1.04543,0.92626,0.626231,1.25948,1.12669,1.12669
0.100039,0.224208,"NA","NA","NA",0.224208,"NA"
0.0723591,0.0918133,"NA","NA","NA",0.046129,0.0918133
0.0508483,0.146633,"NA","NA","NA",0.146633,"NA"
0.639612,0.0713023,0.467186,0.0472124,0.753045,0.701988,0.701988
0.0645969,0.0154199,"NA","NA","NA",0.0154199,"NA"
0.114507,0.221933,"NA","NA","NA",0.221933,"NA"
0.00431598,0.40036,0.00786816,0.103097,0.00439608,0.185213,0.0993438
0.140043,0.113843,"NA","NA","NA",0.113843,"NA"
0.0706026,0.100287,0.0801355,0.100244,0.0706026,0.0564619,0.0928951
0.00937706,0.0209576,0.011605,0.0127088,0.00937706,0.00886469,0.0209576
0.29312,0.274914,0.174296,0.274914,0.258279,0.328185,0.279244
0.00933818,0.558836,0.0115896,0.0115896,0.00933818,0.558836,"NA"
0.466254,0.944757,0.638741,0.939782,0.439904,0.40218,0.944757
0.388666,1.14305,0.532585,0.841977,0.612942,0.474431,0.462365
0.33049,0.338898,0.33454,0.338898,0.33049,0.327414,0.338898
0.0181522,0.0181522,"NA","NA","NA",0.0140903,0.0181522
0.242862,0.500876,0.273794,0.348238,0.425294,0.304554,0.283987
0.0668445,0.138398,0.0612934,0.113008,0.0671881,0.0589688,0.0664571
0.0631914,0.0386346,0.0494423,0.0281674,0.0177098,0.0598753,0.0598753
0.0228825,0.0772766,0.051759,0.0772766,0.0309561,0.0263935,0.0263935
0.0258545,0.05439,"NA","NA","NA",0.05439,"NA"
0.204233,0.694166,"NA","NA","NA",0.694166,"NA"
0.408659,0.765233,0.553827,0.765233,0.490605,0.374424,0.440469
0.0133629,0.199745,0.0171145,0.0189701,0.0133629,0.0180506,0.199745
0.489927,0.986213,0.672796,0.986213,0.475803,0.457107,0.778653
0.00472787,0.00665287,"NA","NA","NA",0.00665287,"NA"
0.661656,1.3124,0.847746,1.16899,0.81826,0.607463,0.65252
0.333039,0.128316,0.291779,0.117459,0.388339,0.363359,0.363359
0.316267,0.969064,0.407626,0.755537,0.486561,0.393593,0.307965
0.0215571,0.263671,"NA","NA","NA",0.263671,"NA"
0.165348,0.110908,0.162267,0.0553916,0.0925085,0.259498,0.259498
1.40552,2.96806,2.25379,2.96806,1.40552,1.3491,1.40552
0.0260483,0.0412679,"NA","NA","NA",0.0412679,"NA"
0.0741563,0.183681,0.0991888,0.133636,0.110648,0.0853998,0.0853998
0.193202,0.327745,"NA","NA","NA",0.327745,"NA"
0.0827343,0.174048,"NA","NA","NA",0.174048,"NA"
0.0678968,0.0678968,"NA","NA","NA",0.0678968,"NA"
0.55205,0.55205,"NA","NA","NA",0.55205,"NA"
0.0603271,0.12691,"NA","NA","NA",0.12691,"NA"
0.0387338,0.131652,"NA","NA","NA",0.131652,"NA"
0.0211275,0.0718103,"NA","NA","NA",0.0718103,"NA"
0.0704251,0.239368,"NA","NA","NA",0.239368,"NA"
0.0563401,0.191494,"NA","NA","NA",0.191494,"NA"
0.105638,0.359051,"NA","NA","NA",0.359051,"NA"
1.05478,1.14563,"NA","NA","NA",1.14563,"NA"
0.0448144,0.094276,"NA","NA","NA",0.094276,"NA"
0.00458236,0.0152578,"NA","NA","NA",0.0152578,"NA"
0.0551562,0.116032,"NA","NA","NA",0.116032,"NA"
0.193506,0.193506,"NA","NA","NA",0.193506,"NA"
0.0517089,0.10878,"NA","NA","NA",0.10878,"NA"
0.,0.,"NA","NA","NA",0.,"NA"
0.0577123,0.0577123,"NA","NA","NA",0.0577123,"NA"
0.478248,2.97748,0.577641,0.96389,0.478396,0.690434,1.16757
0.0758398,0.159544,"NA","NA","NA",0.159544,"NA"
0.0814762,0.0814762,"NA","NA","NA",0.0814762,"NA"
0.626384,1.27052,"NA","NA","NA",0.77714,1.27052
0.,0.,"NA","NA","NA",0.,"NA"
0.205112,0.431494,"NA","NA","NA",0.431494,"NA"
0.00515768,0.00725768,"NA","NA","NA",0.00725768,"NA"
0.065255,0.0931334,"NA","NA","NA",0.0931334,"NA"
0.0465065,0.0854472,0.0576805,0.0854472,0.0465065,0.0372621,0.0465065
0.0585148,0.33765,"NA","NA","NA",0.33765,"NA"
0.0100816,0.0815674,0.0173823,0.0815674,0.0100816,0.0116123,0.0100816
0.0675023,0.36427,"NA","NA","NA",0.36427,"NA"
0.022704,0.0283658,0.0115883,0.0129626,0.033974,0.0529894,0.0332513
1.00042,1.1736,1.1736,1.1736,1.00042,0.565789,1.1736
0.450585,1.0993,0.658377,1.00512,0.450585,0.446299,1.0993
0.417513,1.46842,0.698381,0.698381,0.417513,1.11615,1.46842
0.00510116,0.00627675,"NA","NA","NA",0.00627675,"NA"
0.0603344,0.0833216,0.0715441,0.0833216,0.0603344,0.0511695,0.0603344
0.0144466,0.0355068,"NA","NA","NA",0.0355068,"NA"
0.866981,1.55711,"NA","NA","NA",1.55711,"NA"
0.315832,0.642108,"NA","NA","NA",0.642108,"NA"
0.00833241,0.021149,"NA","NA","NA",0.021149,"NA"
0.0616037,0.0419654,0.0558333,0.0249457,0.0247778,0.110165,0.0616088
0.0275301,0.103256,0.0288648,0.0127478,0.0158193,0.0426376,0.0426376
1.58796,1.89976,"NA","NA","NA",1.40681,1.89976
0.00785425,0.0141647,"NA","NA","NA",0.0141647,"NA"
0.341436,1.13972,0.383392,0.383392,0.341436,0.713348,1.13972
0.673595,0.0418178,0.481922,0.0277819,0.801975,0.745158,0.745158
1.43493,1.14676,1.13881,0.56792,1.73392,1.56393,1.56393
0.728787,1.69603,0.588729,0.713577,1.15238,0.939858,0.939858
0.28874,0.266143,"NA","NA","NA",0.266143,"NA"
0.962227,0.0701659,0.690105,0.0442583,1.20778,1.05848,1.05848
0.640947,0.142558,0.504308,0.122507,0.749614,0.705106,0.705106
0.415262,0.981036,0.422411,0.422411,0.415262,0.0709331,0.981036
0.0421177,0.137428,0.0439558,0.0183573,0.0250572,0.066389,0.066389
0.150141,0.0078982,"NA","NA","NA",0.0078982,"NA"
0.397856,0.0530334,0.224229,0.0291379,0.207611,0.496038,0.496038
0.250895,1.10008,0.282627,0.282627,0.250895,0.725082,1.10008
0.0129613,0.0472178,"NA","NA","NA",0.0472178,"NA"
0.0375284,1.22214,0.0391107,0.0391107,0.0375284,1.22214,"NA"
0.278765,0.648796,0.398704,0.516948,0.278765,0.279298,0.648796
0.102343,0.125624,"NA","NA","NA",0.125624,"NA"
0.0194759,0.106289,0.017875,0.0747914,0.0067275,0.0214944,0.0187925
0.0244329,0.345993,"NA","NA","NA",0.345993,"NA"
0.0161854,0.165244,0.0201904,0.0283737,0.0161854,0.0164845,0.114534
0.0426192,0.179734,"NA","NA","NA",0.179734,"NA"
0.369311,0.875,0.474606,0.64111,0.547413,0.418388,0.418388
0.16593,0.161745,0.0846847,0.111914,0.248359,0.220996,0.220996
0.1381,0.123489,0.158442,0.158442,0.1381,0.118488,0.123489
0.0121477,0.02364,"NA","NA","NA",0.02364,"NA"
0.125352,0.00707932,0.0792678,0.00402072,0.148726,0.164402,0.129383
0.557464,0.850282,"NA","NA","NA",0.710412,0.850282
0.0347078,0.067543,"NA","NA","NA",0.067543,"NA"
0.158781,0.247331,0.0888733,0.247331,0.174626,0.31534,0.174569
0.352248,0.696708,0.42478,0.696708,0.319602,0.321678,0.556568
0.367816,0.622254,"NA","NA","NA",0.571871,0.622254
0.365978,0.48353,0.438146,0.48353,0.365978,0.34271,0.365978
0.602246,1.61384,0.879474,1.3993,0.60702,1.01733,1.5888
0.507499,0.96037,0.764626,0.96037,0.507499,0.422691,0.507499
0.466014,1.057,0.583097,0.891028,0.565299,0.393443,0.455377
0.0458371,0.0938787,0.0467212,0.0938787,0.0281444,0.06706,0.0483684
0.678218,0.678826,"NA","NA","NA",0.678826,"NA"
0.314337,0.846238,0.323207,0.323207,0.314337,0.846238,"NA"
0.392431,0.588062,"NA","NA","NA",0.511307,0.588062
0.00508213,0.0353276,"NA","NA","NA",0.0353276,"NA"
0.186348,0.0163794,0.0443918,0.0149676,0.114221,0.303707,0.0962233
0.655022,0.546998,"NA","NA","NA",0.546998,"NA"
0.493319,1.69726,0.477616,0.477616,0.493319,1.69726,"NA"
0.631825,1.27072,"NA","NA","NA",1.27072,"NA"
0.00442122,0.012211,"NA","NA","NA",0.012211,"NA"
0.620507,1.65671,0.711524,1.03029,0.900096,0.728654,0.728654
1.09059,0.286629,0.858898,0.24953,1.34331,1.19628,1.19628
0.569027,1.1875,0.614449,0.779783,0.82541,0.87131,0.634642
0.189733,0.529522,0.297008,0.446645,0.189733,0.210575,0.433052
0.904824,0.0485075,0.645334,0.0298998,1.14294,0.996146,0.996146
2.50337,2.72165,2.6519,2.6519,2.50337,2.72165,"NA"
0.0184928,0.0856364,"NA","NA","NA",0.0856364,"NA"
0.0111744,0.0252566,"NA","NA","NA",0.0252566,"NA"
0.310454,0.0220127,0.170439,0.016513,0.158107,0.388204,0.388204
0.014742,0.0374175,"NA","NA","NA",0.0374175,"NA"
0.0248455,1.04764,0.0310297,0.0340912,0.0248455,0.797643,1.04764
0.888394,0.0705488,0.676836,0.0464613,0.748142,1.06103,1.06103
0.477048,0.830122,0.606843,0.810537,0.472346,0.554354,0.707989
0.011383,0.011383,"NA","NA","NA",0.011383,"NA"
0.187861,0.374887,0.243011,0.374887,0.192564,0.142955,0.180332
0.262296,0.0619274,0.206204,0.0521989,0.313496,0.2871,0.2871
0.73443,0.173397,0.577371,0.146157,0.87779,0.803881,0.803881
0.0993489,0.380419,"NA","NA","NA",0.380419,"NA"
0.161978,0.550546,"NA","NA","NA",0.550546,"NA"
0.540828,0.822646,"NA","NA","NA",0.705941,0.822646
0.456952,0.951008,0.721676,0.94966,0.456952,0.357063,0.951008
0.096851,0.123712,0.109845,0.123712,0.096851,0.0844348,0.116711
0.449433,0.486511,"NA","NA","NA",0.397991,0.486511
0.0307658,0.0780886,"NA","NA","NA",0.0780886,"NA"
0.486343,0.534005,0.534005,0.534005,0.486343,0.266189,0.534005
0.0396177,0.116469,"NA","NA","NA",0.116469,"NA"
0.699406,1.33574,"NA","NA","NA",1.33574,"NA"
0.554944,0.662263,"NA","NA","NA",0.662263,"NA"
0.0532967,0.495543,0.143542,0.372224,0.225155,0.0649734,0.0649734
1.05598,1.76079,"NA","NA","NA",1.76079,"NA"
0.0184883,0.054352,"NA","NA","NA",0.054352,"NA"
0.141154,0.099226,0.144285,0.144285,0.141154,0.0953426,0.099226
0.707761,1.07104,0.820447,0.820447,0.707761,0.839496,1.07104
0.0149084,0.,0.,0.,"NA",0.0669784,0.0669784
0.159748,0.212449,0.159748,0.159748,0.159748,0.12774,0.212449
0.0038392,0.00532051,"NA","NA","NA",0.00532051,"NA"
0.000655614,0.000422182,"NA","NA","NA",0.000422182,"NA"
0.0877395,0.69253,0.0187873,0.24389,0.138409,0.148681,0.388622
0.00192333,0.00210784,"NA","NA","NA",0.00210784,"NA"
0.393997,0.804025,0.530923,0.730425,0.509855,0.379272,0.391062
0.0274491,0.146652,"NA","NA","NA",0.146652,"NA"
0.655343,1.37359,0.949287,0.949287,0.655343,0.882893,1.37359
0.847412,1.83509,"NA","NA","NA",1.83509,"NA"
0.285921,0.341252,0.222432,0.312803,0.276829,0.332606,0.265735
0.0205962,0.0525173,0.0200052,0.0191138,0.00834614,0.0371358,0.0206597
1.0253,0.950447,1.09522,1.09522,1.0253,0.326618,0.950447
0.633928,1.60697,0.637144,0.637144,0.633928,1.60697,"NA"
0.0388918,0.549959,0.0452186,0.0516853,0.0388918,0.041322,0.294399
0.0962102,0.0982819,0.0976266,0.0976266,0.0962102,0.0965729,0.0982819
1.09405,1.38746,1.17249,1.17249,1.09405,1.38746,"NA"
0.00508901,0.0899284,0.00554281,0.00554281,0.00508901,0.0899284,"NA"
0.682563,0.0780369,0.521247,0.0378978,0.410632,0.816263,0.816263
0.0131086,0.0491,"NA","NA","NA",0.0491,"NA"
0.271533,0.842434,"NA","NA","NA",0.842434,"NA"
0.788345,1.07982,"NA","NA","NA",1.07982,"NA"
0.727868,0.0258696,0.52059,0.0171397,0.871115,0.801828,0.801828
0.117892,0.149643,"NA","NA","NA",0.149643,"NA"
0.00772359,0.019694,0.00750193,0.00716768,0.0031298,0.0139259,0.00774739
0.0142539,0.0178211,"NA","NA","NA",0.0178211,"NA"
0.00496909,0.0069058,"NA","NA","NA",0.0069058,"NA"
0.164592,0.167719,"NA","NA","NA",0.167719,"NA"
0.165981,0.454782,"NA","NA","NA",0.454782,"NA"
0.104737,0.120973,0.120973,0.120973,0.104737,0.0856694,0.120973
0.447858,1.19319,0.618307,0.70021,0.447858,0.638138,1.19319
0.0125544,0.0216614,"NA","NA","NA",0.0216614,"NA"
0.267004,0.430996,0.332769,0.430996,0.261445,0.219679,0.268301
0.509864,0.855018,0.712449,0.810525,0.509864,0.396913,0.855018
0.155629,0.155629,"NA","NA","NA",0.084621,0.155629
0.00655926,0.00929833,"NA","NA","NA",0.00929833,"NA"
0.623873,1.09901,0.699428,0.740772,0.623873,0.803087,0.948625
0.43408,0.378639,0.262738,0.120588,0.656532,0.635237,0.416151
0.00196684,0.00126655,"NA","NA","NA",0.00126655,"NA"
0.288037,0.293508,"NA","NA","NA",0.293508,"NA"
0.0842379,0.122425,0.0996248,0.0996248,0.0842379,0.0903849,0.122425
0.00755127,0.0243847,"NA","NA","NA",0.0243847,"NA"
0.0671956,0.115161,0.0419779,0.0610884,0.11204,0.12687,0.0828367
0.025095,0.297346,0.109777,0.0990581,0.22038,0.204438,0.160832
0.819455,0.826767,"NA","NA","NA",0.826767,"NA"
0.0415728,0.162491,0.0746344,0.162491,0.0415728,0.0278863,0.0415728
0.612026,0.0296862,0.337461,0.0196402,0.32178,0.75061,0.75061
0.00848168,0.149881,0.00923802,0.00923802,0.00848168,0.149881,"NA"
0.0431331,0.0453748,"NA","NA","NA",0.0453748,"NA"
0.304403,0.33347,"NA","NA","NA",0.169235,0.33347
0.456644,0.0181795,0.327472,0.0125619,0.46259,0.50171,0.50171
0.30881,0.432745,0.427632,0.427632,0.30881,0.251382,0.432745
0.00249896,0.00329032,"NA","NA","NA",0.00329032,"NA"
0.244794,0.25221,0.125528,0.146404,0.285673,0.377141,0.20556
1.18407,1.24163,"NA","NA","NA",1.24163,"NA"
0.00156266,0.00177235,"NA","NA","NA",0.00177235,"NA"
0.00903903,0.0251649,"NA","NA","NA",0.0251649,"NA"
0.0119319,0.0151038,"NA","NA","NA",0.0151038,"NA"
0.543195,0.610787,0.610787,0.610787,0.543195,0.424695,0.543195
0.615011,0.900011,0.625356,0.727571,0.716378,0.693055,0.620889
0.185259,0.235154,"NA","NA","NA",0.235154,"NA"
0.436434,1.26889,0.595071,0.938896,0.681439,0.531796,0.518479
0.204498,0.603415,"NA","NA","NA",0.603415,"NA"
0.00442753,0.00502166,"NA","NA","NA",0.00502166,"NA"
0.180387,0.870347,"NA","NA","NA",0.870347,"NA"
0.149593,0.160033,0.179123,0.191434,0.149593,0.109477,0.145995
0.40519,0.0246482,0.205321,0.0213082,0.445391,0.623355,0.340918
0.763791,0.767394,"NA","NA","NA",0.767394,"NA"
0.229436,1.03993,0.369794,1.03993,0.293691,0.246673,0.244489
0.0999706,0.210308,"NA","NA","NA",0.210308,"NA"
0.0204458,1.16282,0.0264525,0.0431336,0.0218167,0.413322,0.975317
0.83358,0.0337307,0.587227,0.0181759,0.813388,0.924281,0.924281
0.00441102,0.00688977,"NA","NA","NA",0.00688977,"NA"
0.00382506,0.0469782,0.00493063,0.0081054,0.00392361,0.00792162,0.00809966
0.326443,0.68636,0.270585,0.509156,0.425202,0.503645,0.370987
0.380711,0.504592,"NA","NA","NA",0.504592,"NA"
0.127576,0.175924,"NA","NA","NA",0.175924,"NA"
0.697466,1.125,0.592905,0.816875,0.680112,0.715288,1.125
0.00674003,0.00959233,"NA","NA","NA",0.00959233,"NA"
0.014098,0.342708,0.0205716,0.0245592,0.014098,0.263162,0.342708
0.306046,0.580268,0.430574,0.471531,0.306046,0.580268,"NA"
0.179766,0.37726,0.504366,0.361573,0.75452,0.629384,0.629384
0.0459619,0.616787,0.0632478,0.362339,0.403198,0.381075,0.301743
0.0757404,0.00258699,0.0536854,0.00152466,0.0913291,0.083257,0.083257
0.435052,0.9375,0.485243,0.615965,0.652393,0.6887,0.615965
0.0441625,1.22159,"NA","NA","NA",1.22159,"NA"
0.232595,0.0173749,0.130912,0.011818,0.127961,0.279759,0.279759
0.370519,0.470308,"NA","NA","NA",0.470308,"NA"
0.208834,0.355863,0.276305,0.323317,0.297915,0.130889,0.2286
0.47074,0.489837,"NA","NA","NA",0.45861,0.489837
0.262941,1.20814,0.494791,0.927197,0.331076,0.2571,0.2666
0.0911717,0.345968,0.174312,0.300668,0.145264,0.232265,0.220844
0.237956,0.218178,0.217931,0.174356,0.328515,0.24872,0.24872
0.0950832,0.705296,0.272055,0.550296,0.407008,0.123501,0.365907
0.336835,0.427552,"NA","NA","NA",0.427552,"NA"
0.0505253,0.0641329,"NA","NA","NA",0.0641329,"NA"
0.0101206,0.279948,"NA","NA","NA",0.279948,"NA"
1.84725,0.666575,1.38033,0.228886,2.21119,2.03149,2.03149
0.492899,1.1007,1.23411,1.03415,1.65738,1.39344,1.39344
0.0131456,0.139095,"NA","NA","NA",0.139095,"NA"
0.0409372,0.0050522,0.00497695,0.00462136,0.0238363,0.0575302,0.0130951
1.40413,3.44647,1.95821,1.95821,1.40413,2.03173,3.44647
0.0311136,0.0295301,"NA","NA","NA",0.0156597,0.0295301
1.06368,1.30007,1.23561,1.30162,1.06368,0.976958,1.30007
0.0111531,0.102835,"NA","NA","NA",0.102835,"NA"
0.0149228,0.0388672,"NA","NA","NA",0.0388672,"NA"
0.0615283,0.146094,"NA","NA","NA",0.146094,"NA"
0.0568798,0.119658,"NA","NA","NA",0.119658,"NA"
0.0327619,0.305145,0.137649,0.137649,0.0327619,0.123582,0.305145
0.0595552,0.0681376,0.037711,0.0301389,0.300327,0.417429,0.300242
0.0356684,0.454541,0.0456043,0.0738454,0.0364742,0.0650834,0.121751
0.0174535,0.672083,0.0193421,0.0402225,0.0174535,0.30411,0.672083
0.0237384,0.0658725,0.0382022,0.0658725,0.0237919,0.0379024,0.0237384
0.118876,1.23826,0.0998667,0.33187,0.176683,0.252639,0.70933
0.0197361,0.0441003,0.0177564,0.0320345,0.024395,0.171409,0.0532555
1.76634,2.62034,2.01228,2.01228,1.76634,2.38886,2.62034
1.0721,1.17307,1.12158,1.12158,1.0721,1.12003,1.17307
0.00718673,0.27674,0.00796441,0.0165622,0.00718673,0.125222,0.27674
0.341015,0.567582,0.340731,0.340731,0.351414,0.257933,0.345777
0.237238,0.381136,0.292801,0.381136,0.269539,0.238774,0.261326
0.152226,0.287982,0.164614,0.180469,0.245884,0.178803,0.178803
0.0353825,0.031691,0.0363526,0.015413,0.0262656,0.0673235,0.0673235
0.078873,0.030402,0.31879,0.0176226,0.842696,0.675904,0.675904
0.488801,0.125246,0.351736,0.0228616,0.57033,0.540296,0.540296
0.0253224,0.070008,"NA","NA","NA",0.070008,"NA"
0.0154288,0.0491141,0.0257516,0.0491141,0.0154288,0.0204907,0.0154288
0.00537564,0.0149429,0.00788021,0.0149429,0.00550995,0.0120285,0.00731546
0.0282396,0.0878855,"NA","NA","NA",0.0878855,"NA"
0.611045,0.678641,0.675295,0.675295,0.611045,0.573167,0.655099
0.118047,0.505052,0.265758,0.505052,0.140574,0.0892516,0.129213
0.80755,1.42943,1.10531,1.38512,0.84861,0.786153,1.09525
1.41037,1.52584,1.48236,1.48236,1.41037,1.34339,1.52584
1.08628,0.1159,0.774237,0.0268632,1.31001,1.19108,1.19108
0.1542,0.269085,0.214121,0.214121,0.1542,0.161718,0.269085
0.0204066,0.0321345,"NA","NA","NA",0.0321345,"NA"
1.52535,2.12686,"NA","NA","NA",2.12686,"NA"
0.755107,1.66915,0.989053,1.6051,0.708968,0.726445,1.66915
0.560322,0.841355,0.766691,0.766691,0.560322,0.499583,0.841355
0.540292,1.03615,0.565123,0.567376,0.540292,0.817796,1.03615
0.770499,0.906712,0.824609,0.824609,0.770499,0.839161,0.906712
0.0354099,0.368844,0.0297475,0.0988548,0.0526289,0.0752543,0.21129
0.0161646,0.0345539,0.0238476,0.0345539,0.0161794,0.0331491,0.0161646
0.0222773,0.0602095,0.0323414,0.0602095,0.0228563,0.0488072,0.0300313
0.0156327,0.121863,"NA","NA","NA",0.121863,"NA"
0.154911,0.247734,0.12753,0.161964,0.146687,0.157615,0.122698
0.187471,0.375,0.195261,0.249107,0.260744,0.274965,0.274965
0.332943,0.0452312,0.146295,0.040257,0.513194,0.454158,0.419977
0.875539,0.880636,0.880636,0.880636,0.875539,0.74952,0.880636
0.157163,0.424385,0.22485,0.340046,0.153773,0.244291,0.349346
1.79109,3.25636,2.20305,3.07109,2.0233,1.45513,2.02533
0.370519,0.470308,"NA","NA","NA",0.470308,"NA"
0.0427984,0.0709903,"NA","NA","NA",0.0709903,"NA"
0.0300135,0.343594,"NA","NA","NA",0.343594,"NA"
1.07017,2.01181,1.44139,1.44139,1.07017,1.21168,2.01181
0.979175,2.00918,1.33997,1.68991,0.979175,0.959415,2.00918
0.211189,0.320898,"NA","NA","NA",0.320898,"NA"
0.0323454,0.354418,"NA","NA","NA",0.354418,"NA"
0.0560026,0.0657151,0.0657151,0.0657151,0.0560026,0.0315457,0.0657151
0.00422018,0.176029,0.00465457,0.00465457,0.00422018,0.176029,"NA"
0.779174,1.5136,0.819727,0.819727,0.779174,1.5136,"NA"
1.23803,1.86865,"NA","NA","NA",1.86865,"NA"
1.28514,0.927877,1.8728,1.8728,1.28514,0.927877,"NA"
0.114845,0.458734,"NA","NA","NA",0.458734,"NA"
1.75253,2.44362,"NA","NA","NA",2.44362,"NA"
0.0172363,0.03626,"NA","NA","NA",0.03626,"NA"
0.0239337,0.0489419,"NA","NA","NA",0.0489419,"NA"
0.116454,0.175511,0.142109,0.142109,0.116454,0.175511,"NA"
0.259634,0.362018,"NA","NA","NA",0.362018,"NA"
0.924286,1.01584,"NA","NA","NA",1.01584,"NA"
0.220217,0.549989,0.0794644,0.198871,0.402239,0.47609,0.256322
0.867325,1.83531,0.809414,1.45371,0.881869,0.938,1.74813
0.0189674,0.029626,"NA","NA","NA",0.029626,"NA"
0.422576,1.00073,0.615143,0.615143,0.422576,0.768798,1.00073
0.15138,0.87998,0.161349,0.130377,0.084203,0.237119,0.237119
0.0477744,1.26079,"NA","NA","NA",1.26079,"NA"
0.0104605,0.107863,0.0102518,0.0102518,0.0104605,0.0630429,0.107863
0.149495,0.185584,0.172531,0.180094,0.149495,0.177099,0.185584
0.0130756,0.134829,0.0128147,0.0128147,0.0130756,0.0788036,0.134829
0.188493,0.234943,"NA","NA","NA",0.234943,"NA"
0.037097,1.02958,"NA","NA","NA",1.02958,"NA"
1.2192,1.85501,"NA","NA","NA",1.85501,"NA"
0.318927,0.749779,0.480022,0.562382,0.318927,0.250579,0.669893
0.00667841,0.0133207,"NA","NA","NA",0.0133207,"NA"
0.0121918,0.091275,"NA","NA","NA",0.091275,"NA"
0.0481358,0.071734,0.0892609,0.0348181,0.0815127,0.653848,0.653848
0.0303584,0.0773618,"NA","NA","NA",0.0773618,"NA"
0.0806995,1.06834,0.456431,0.66136,0.666078,0.470147,0.473181
0.00456933,0.00790451,"NA","NA","NA",0.00790451,"NA"
0.225829,0.361734,0.294732,0.294732,0.225829,0.248394,0.361734
0.370415,1.07451,0.572284,0.948824,0.39887,0.433284,0.642271
0.334491,1.38468,0.673919,1.21838,0.667382,0.383929,0.38986
1.20869,3.26656,1.54456,2.16784,2.01961,1.42071,1.42071
0.206385,0.261899,0.432789,0.0304626,0.695126,0.314766,0.33139
0.0701932,0.0701932,"NA","NA","NA",0.0701932,"NA"
0.0959497,0.375,0.154922,0.25107,0.214444,0.167354,0.168527
0.215154,0.439683,"NA","NA","NA",0.439683,"NA"
0.595201,1.1174,1.13043,0.177858,1.86154,0.872927,0.90753
0.00135152,0.00394563,"NA","NA","NA",0.00394563,"NA"
0.574782,0.574782,"NA","NA","NA",0.574782,"NA"
0.012196,0.0663711,"NA","NA","NA",0.0663711,"NA"
0.0172484,0.0473486,"NA","NA","NA",0.0473486,"NA"
0.0929941,0.380216,0.092742,0.129119,0.0378839,0.167127,0.0932803
0.0322986,0.407459,0.053803,0.0215055,0.0542963,0.40049,0.40049
0.0189444,0.0967873,"NA","NA","NA",0.0967873,"NA"
0.191987,0.905733,0.381234,0.547407,0.501779,0.241905,0.241905
0.510974,1.4375,0.65607,0.95048,0.809925,0.634774,0.634774
0.124075,0.224013,0.156728,0.156728,0.124075,0.103494,0.224013
0.0165018,0.0165018,"NA","NA","NA",0.0165018,"NA"
0.450332,2.29119,0.845825,1.44963,1.32673,0.959735,0.953857
0.22747,0.41069,0.287335,0.287335,0.22747,0.189739,0.41069
3.60571,3.61485,"NA","NA","NA",3.61485,"NA"
2.90694,4.35809,3.46413,4.35809,2.86849,2.34038,2.99286
0.388363,0.631404,"NA","NA","NA",0.631404,"NA"
3.36978,4.5615,4.15391,4.49347,3.36978,3.88388,4.37398
1.22594,1.48057,"NA","NA","NA",1.48057,"NA"
0.691554,0.849684,0.828185,0.828185,0.691554,0.711364,0.849684
0.498956,2.,0.804433,1.33633,1.15179,0.881925,0.97721
0.0896288,0.188552,"NA","NA","NA",0.188552,"NA"
0.281265,0.568796,0.283314,0.283314,0.281265,0.568796,"NA"
0.230162,0.375,0.288256,0.374724,0.22833,0.183706,0.375
0.016444,0.146642,"NA","NA","NA",0.146642,"NA"
0.00416609,0.0711105,0.00420801,0.00472101,0.00416609,0.0711105,"NA"
0.0662069,0.460343,0.0690265,0.328656,0.0250504,0.0853493,0.0673716
0.0446003,0.130206,"NA","NA","NA",0.130206,"NA"
0.588854,0.791678,0.682038,0.718459,0.588854,0.742423,0.791678
0.04393,0.455341,0.0668554,0.351476,0.0182483,0.0455527,0.0424904
0.3459,0.8125,0.449653,0.691146,0.42911,0.352713,0.404083
0.14851,0.276649,"NA","NA","NA",0.276649,"NA"
0.151576,0.192399,"NA","NA","NA",0.192399,"NA"
0.337818,0.347685,"NA","NA","NA",0.347685,"NA"
1.04292,1.78003,"NA","NA","NA",1.68649,1.78003
0.240493,0.571679,0.219737,0.301569,0.327029,0.287603,0.287603
0.0375227,0.10225,"NA","NA","NA",0.10225,"NA"
0.0253024,0.0347692,"NA","NA","NA",0.0347692,"NA"
1.21303,0.070128,0.863354,0.0378243,1.11265,1.32984,1.32984
1.27498,3.39098,"NA","NA","NA",3.39098,"NA"
0.649086,0.905045,"NA","NA","NA",0.905045,"NA"
0.0493935,0.06603,"NA","NA","NA",0.06603,"NA"
0.226314,0.80087,"NA","NA","NA",0.80087,"NA"
0.231708,0.875113,0.275483,0.339085,0.231708,0.264994,0.767161
1.07474,2.4937,0.999608,0.999608,1.07474,2.4937,"NA"
0.089889,0.470633,0.0637414,0.149509,0.0955637,0.197734,0.197734
0.00457936,0.00690914,"NA","NA","NA",0.00690914,"NA"
0.312171,0.540908,0.221538,0.404803,0.323866,0.394414,0.341405
0.0092042,0.0152016,"NA","NA","NA",0.0152016,"NA"
1.75253,2.44362,"NA","NA","NA",2.44362,"NA"
0.0563823,0.218942,0.0383708,0.0802189,0.0599802,0.124379,0.124379
