"BAU","SA","EXT10","EXT30","GTR30","NTSR","NTLR"
367.648,988.17,431.238,742.057,408.509,374.679,374.679
88.2283,104.949,"NA","NA","NA",104.949,"NA"
119.967,234.615,107.974,173.699,124.608,112.23,112.23
365.801,493.79,405.132,405.132,366.998,398.689,493.79
62.3838,123.793,75.6634,75.6634,61.9021,59.2865,61.5691
225.031,496.54,221.755,368.718,239.818,211.521,211.521
143.706,267.048,182.726,223.768,147.135,219.432,243.924
33.964,31.1496,"NA","NA","NA",31.1496,"NA"
48.7833,67.2723,"NA","NA","NA",67.2723,"NA"
176.871,326.773,153.324,241.716,183.612,165.031,165.031
140.491,248.805,181.804,248.805,146.965,109.208,139.508
7.32333,16.7178,7.69421,12.5572,8.11549,7.5515,7.5515
61.3932,77.4748,77.4219,77.4335,62.03,45.2985,77.4614
342.457,800.671,364.295,600.502,402.074,353.104,353.104
59.8513,126.253,79.7112,117.74,62.3032,40.6816,59.4031
22.2126,23.4767,"NA","NA","NA",23.4767,"NA"
58.9985,71.5241,"NA","NA","NA",71.5241,"NA"
24.4596,26.7434,"NA","NA","NA",26.7434,"NA"
125.956,143.579,"NA","NA","NA",143.579,"NA"
24.5444,21.9384,"NA","NA","NA",21.9384,"NA"
118.867,131.487,"NA","NA","NA",131.487,"NA"
169.244,184.718,"NA","NA","NA",184.718,"NA"
246.593,692.417,302.422,523.946,277.536,251.046,251.046
110.655,114.76,"NA","NA","NA",114.76,"NA"
56.7165,72.0139,57.0042,57.0042,56.7123,72.0139,"NA"
95.0618,100.054,"NA","NA","NA",79.937,100.054
99.5327,107.272,"NA","NA","NA",107.272,"NA"
28.9169,24.6693,"NA","NA","NA",24.6693,"NA"
279.364,654.093,288.098,485.804,285.427,262.021,262.021
40.5112,78.2632,35.3398,57.1402,42.8432,37.6474,37.6474
54.5144,106.553,69.6329,85.4638,55.954,47.4723,96.9624
98.4446,110.959,115.825,116.001,99.2057,110.606,110.959
245.904,265.026,"NA","NA","NA",265.026,"NA"
170.351,115.395,90.7188,90.3414,180.184,160.843,160.843
260.562,519.725,336.85,519.494,272.167,229.394,257.592
19.9718,21.8034,"NA","NA","NA",21.8034,"NA"
67.7746,80.1987,"NA","NA","NA",80.1987,"NA"
158.13,367.303,211.716,335.778,171.638,134.709,367.303
68.3025,182.955,79.0449,136.302,78.6236,69.642,69.642
17.7302,39.7985,22.2813,36.0025,18.1032,17.1405,39.7985
12.7597,34.2101,14.7596,25.4663,14.6904,13.0125,13.0125
248.04,366.413,291.619,313.993,251.711,189.994,366.413
22.1152,35.7598,26.3933,33.3683,22.2718,14.6372,29.9497
192.81,275.446,230.404,249.707,196.11,131.27,275.446
7.59892,7.59892,"NA","NA","NA",7.59892,"NA"
146.372,157.754,"NA","NA","NA",157.754,"NA"
18.124,19.4738,"NA","NA","NA",19.4738,"NA"
44.7593,96.0577,57.6335,88.2444,45.5871,37.5444,96.0577
282.881,645.862,286.968,480.083,297.708,265.864,265.864
12.2992,28.081,12.4769,20.8732,12.9438,11.5593,11.5593
394.001,896.022,397.944,666.625,407.8,370.441,370.441
106.393,254.426,130.724,211.122,110.315,99.5186,105.302
10.3203,23.9113,14.4457,23.8628,11.1109,7.33264,21.6659
22.73,20.7313,"NA","NA","NA",20.7313,"NA"
142.557,181.59,153.972,153.972,143.085,181.59,"NA"
135.341,230.608,146.742,146.742,136.027,183.253,230.608
48.8213,111.291,47.9257,80.9215,57.3455,50.0188,49.3126
127.433,138.118,"NA","NA","NA",138.118,"NA"
19.4912,48.7873,21.2627,36.2121,21.5973,19.9218,19.9218
16.0519,21.7403,19.9085,21.736,16.0519,12.3219,21.7403
33.6177,82.9227,41.7725,65.024,36.1903,32.1084,75.352
588.165,1247.56,562.009,923.341,605.115,550.669,550.669
24.6987,60.207,29.4946,46.4192,25.9287,25.1122,60.1998
194.549,427.501,191.879,317.436,200.192,182.633,182.633
66.1519,109.644,81.4276,88.9982,67.2676,77.542,109.471
121.591,163.795,131.729,131.729,122.14,163.795,"NA"
194.819,409.054,184.862,303.734,208.516,182.788,182.788
96.8771,123.58,115.385,115.497,98.0378,73.7469,123.345
77.4903,89.0477,77.1792,77.1792,77.4913,88.9986,89.0477
60.8879,123.43,76.1812,102.613,63.111,80.1109,101.638
72.9349,64.4631,"NA","NA","NA",64.4631,"NA"
25.6182,48.5489,32.09,35.2122,26.2436,27.5715,48.5489
136.836,366.298,160.121,274.902,156.709,139.748,139.748
92.3133,235.359,102.803,174.9,107.16,94.1453,94.1453
68.6708,86.7373,75.5448,75.5448,69.0337,86.68,86.7373
32.1395,81.2039,35.6072,60.5236,36.0058,32.8668,32.8668
77.0754,66.4337,"NA","NA","NA",66.4337,"NA"
175.307,470.268,208.988,355.387,194.78,179.207,179.207
49.2794,59.5931,49.3269,49.3269,49.2798,52.5955,59.5931
76.1708,179.498,78.2799,91.2631,89.7461,84.8813,84.7897
216.339,336.301,262.256,309.983,221.43,245.095,275.618
82.8506,184.809,102.86,168.317,87.8664,75.4601,81.197
155.577,315.349,148.425,234.411,178.698,161.145,161.145
15.0525,16.981,"NA","NA","NA",16.981,"NA"
35.7438,41.1206,"NA","NA","NA",41.1206,"NA"
35.8838,33.6128,"NA","NA","NA",33.6128,"NA"
46.1713,127.034,57.1474,96.9931,50.1747,47.0773,47.0773
169.289,432.806,195.913,327.353,184.616,172.607,172.607
187.075,468.312,201.264,340.255,213.664,200.156,202.816
82.2444,104.798,82.3808,82.3808,82.2448,104.798,"NA"
428.785,1074.17,481.919,807.246,473.265,438.646,438.646
94.7264,102.025,"NA","NA","NA",102.025,"NA"
92.687,220.189,110.93,181.408,96.9349,88.3878,91.6293
61.8495,55.9986,"NA","NA","NA",55.9986,"NA"
49.5415,122.346,55.2853,92.0312,55.0862,50.7221,50.7221
132.022,277.077,122.291,203.136,139.972,123.238,123.238
141.018,355.133,160.521,268.024,154.035,144.346,144.346
229.689,258.724,247.99,247.99,230.589,233.005,258.724
125.649,303.026,154.309,251.01,131.163,117.887,124.45
212.672,255.376,"NA","NA","NA",255.376,"NA"
122.05,133.243,"NA","NA","NA",133.243,"NA"
160.006,390.175,197.207,322.695,166.376,150.059,158.477
5.27339,8.96579,6.36451,6.38702,5.34877,6.75058,8.96579
141.683,308.019,135.303,227.145,145.831,134.064,134.064
62.1172,76.5931,71.2517,81.4895,63.1299,48.1517,76.5226
22.2409,20.6876,"NA","NA","NA",20.6876,"NA"
71.8502,173.168,89.22,143.923,73.9212,66.3597,71.1521
117.545,158.121,130.042,130.042,117.827,158.121,"NA"
34.4061,41.9507,34.5123,34.5123,34.4062,38.1883,41.9507
111.153,104.644,"NA","NA","NA",104.644,"NA"
74.1017,69.7625,"NA","NA","NA",69.7625,"NA"
81.9681,88.342,"NA","NA","NA",88.342,"NA"
74.1017,69.7625,"NA","NA","NA",69.7625,"NA"
134.662,145.133,"NA","NA","NA",145.133,"NA"
66.6915,62.7863,"NA","NA","NA",62.7863,"NA"
103.742,97.6675,"NA","NA","NA",97.6675,"NA"
43.6624,75.5927,50.1488,62.5931,44.8154,68.9225,75.4913
271.096,637.572,280.647,473.771,278.838,255.098,255.098
34.9896,50.548,40.5929,40.7061,35.1963,50.548,"NA"
16.8602,43.7449,19.3308,32.856,19.5921,17.2583,17.2583
33.1852,39.058,38.2627,40.9759,33.6155,32.0831,39.058
39.4421,45.3329,"NA","NA","NA",45.3329,"NA"
190.966,260.314,221.964,222.219,192.559,153.605,260.314
60.7985,68.4839,"NA","NA","NA",68.4839,"NA"
94.4953,116.79,102.612,102.612,95.4982,116.79,"NA"
43.0742,50.9072,"NA","NA","NA",50.9072,"NA"
52.6862,74.4575,62.5124,62.6845,53.1112,74.4575,"NA"
14.5361,13.4044,"NA","NA","NA",13.4044,"NA"
49.2174,79.8505,59.0483,59.1619,49.7129,79.8505,"NA"
14.6963,16.0967,"NA","NA","NA",16.0967,"NA"
33.1948,80.2362,34.8332,58.7613,38.8519,33.9308,33.9308
11.7097,12.6203,"NA","NA","NA",12.6203,"NA"
20.6597,31.556,25.3308,25.4597,20.8942,31.4018,31.556
61.4761,66.2565,"NA","NA","NA",66.2565,"NA"
3.16664,1.70533,1.52684,1.70533,"NA",4.82967,3.0718
19.8655,27.0212,23.6726,27.8525,19.9371,16.2241,21.477
120.226,135.107,"NA","NA","NA",135.107,"NA"
51.5273,113.327,65.9227,103.96,53.3786,41.8852,50.7816
131.577,172.625,"NA","NA","NA",172.625,"NA"
15.139,37.1175,16.111,27.3371,16.6716,15.4691,15.4691
127.127,326.172,141.777,242.939,138.161,129.788,129.788
193.559,426.899,186.532,313.79,199.116,181.186,181.186
66.6915,62.7863,"NA","NA","NA",62.7863,"NA"
108.315,116.738,"NA","NA","NA",116.738,"NA"
161.009,173.529,"NA","NA","NA",173.529,"NA"
52.6938,56.7913,"NA","NA","NA",56.7913,"NA"
58.5486,63.1014,"NA","NA","NA",63.1014,"NA"
67.3309,72.5666,"NA","NA","NA",72.5666,"NA"
49.7663,53.6362,"NA","NA","NA",53.6362,"NA"
56.5284,51.1205,"NA","NA","NA",51.1205,"NA"
120.453,299.589,130.696,222.519,139.383,123.19,123.19
45.3806,108.642,48.7199,81.1447,50.2979,46.6133,46.6133
60.4485,67.2565,"NA","NA","NA",67.2565,"NA"
105.752,278.135,121.707,208.058,122.779,108.01,108.01
40.8394,51.3074,"NA","NA","NA",45.1425,51.3074
119.337,117.083,119.8,119.8,119.338,117.083,"NA"
27.1868,32.1995,"NA","NA","NA",32.1995,"NA"
107.994,113.502,"NA","NA","NA",113.502,"NA"
37.3953,34.4143,"NA","NA","NA",34.4143,"NA"
265.686,287.453,"NA","NA","NA",287.453,"NA"
27.8998,63.3468,33.5879,44.7402,28.6726,52.6504,58.1486
63.0807,72.2816,"NA","NA","NA",72.2816,"NA"
72.385,85.4443,"NA","NA","NA",85.4443,"NA"
197.553,245.881,"NA","NA","NA",222.553,245.881
5.16981,5.72416,4.75702,5.72416,"NA",6.47808,5.12807
109.105,125.244,125.244,125.244,109.933,109.102,109.102
67.5139,65.102,"NA","NA","NA",65.102,"NA"
120.833,102.012,"NA","NA","NA",102.012,"NA"
51.0871,80.9203,63.1028,69.2186,52.2769,64.6518,72.8749
10.0531,18.6825,8.66545,13.735,10.752,9.35764,9.35764
11.8122,12.165,"NA","NA","NA",12.165,"NA"
20.075,34.2705,24.3043,24.4115,20.3398,34.2705,"NA"
142.038,150.022,164.846,164.975,143.002,134.992,150.022
23.2214,36.782,28.6831,31.463,23.7622,29.3872,33.125
184.893,247.149,200.428,200.428,186.526,247.149,"NA"
21.6674,23.7809,"NA","NA","NA",23.7809,"NA"
20.3183,18.0463,"NA","NA","NA",18.0463,"NA"
60.6015,72.0096,"NA","NA","NA",72.0096,"NA"
98.4735,161.526,120.708,133.672,100.674,114.452,145.04
8.13302,19.0445,9.76651,15.7405,8.96871,7.83896,8.04727
44.461,41.8575,"NA","NA","NA",41.8575,"NA"
14.6372,15.7754,"NA","NA","NA",15.7754,"NA"
185.254,174.406,"NA","NA","NA",174.406,"NA"
20.492,22.0855,"NA","NA","NA",22.0855,"NA"
37.0509,34.8813,"NA","NA","NA",34.8813,"NA"
190.283,205.08,"NA","NA","NA",205.08,"NA"
37.7245,41.1842,"NA","NA","NA",41.1842,"NA"
83.3749,96.092,"NA","NA","NA",96.092,"NA"
348.936,465.681,419.64,454.645,357.29,376.662,465.321
107.855,112.447,"NA","NA","NA",112.447,"NA"
95.7084,156.282,118.9,130.871,97.4364,126.598,155.935
31.6699,81.9183,35.4808,60.8499,34.9544,32.3697,32.3697
48.3725,121.858,52.479,89.9491,56.7456,49.6354,49.6354
26.3469,28.3956,"NA","NA","NA",28.3956,"NA"
100.649,120.457,"NA","NA","NA",102.229,120.457
149.804,174.38,168.752,168.989,150.199,173.881,174.38
169.926,197.889,"NA","NA","NA",197.889,"NA"
84.4641,149.094,67.355,105.18,103.581,88.0767,74.7034
73.8609,85.1998,74.2054,74.2054,73.8616,85.1998,"NA"
143.485,137.924,143.409,143.409,143.51,137.715,137.924
251.478,406.078,308.308,336.686,257.145,284.52,365.807
215.809,518.533,230.169,385.785,239.739,221.033,221.033
93.8431,209.918,115.591,190.405,99.2201,87.1772,101.268
85.5561,179.023,112.74,178.964,92.4233,60.3637,162.057
58.1994,116.786,74.6446,116.749,62.2556,51.866,57.3936
110.455,161.994,133.348,141.789,110.606,76.2679,161.994
105.108,105.108,"NA","NA","NA",86.9854,105.108
15.8797,42.5215,23.1049,32.6549,17.8994,16.2837,17.8981
69.4838,72.349,"NA","NA","NA",72.349,"NA"
18.4533,18.4533,"NA","NA","NA",18.4533,"NA"
97.1725,116.058,"NA","NA","NA",116.058,"NA"
7.09108,17.0901,7.38261,12.5448,7.76218,7.25836,7.25836
21.0884,21.0884,"NA","NA","NA",15.9803,21.0884
184.883,407.849,207.255,332.848,192.346,187.195,182.469
49.7307,96.2042,65.9624,96.1354,52.2333,38.7667,96.2042
53.4006,62.2593,"NA","NA","NA",62.2593,"NA"
53.8639,56.328,"NA","NA","NA",56.328,"NA"
69.8268,86.8072,86.7674,86.8072,70.4861,61.2394,69.782
305.31,329.156,"NA","NA","NA",329.156,"NA"
159.646,397.578,178.063,298.108,176.615,163.384,163.384
305.576,769.427,336.549,572.892,353.437,312.493,312.493
72.7226,99.8847,80.6573,80.6573,73.0782,99.8847,"NA"
68.7741,74.905,"NA","NA","NA",74.905,"NA"
125.456,157.355,"NA","NA","NA",157.355,"NA"
251.66,454.432,331.497,454.432,264.423,180.317,291.043
59.2814,55.81,"NA","NA","NA",55.81,"NA"
115.307,188.918,124.343,124.343,115.876,188.918,"NA"
136.565,198.64,156.328,156.251,137.815,135.985,198.64
49.1634,71.5105,56.2781,56.2503,49.6133,48.9546,71.5105
30.429,63.6737,36.3595,36.2849,30.8181,45.1918,63.6737
65.4908,167.501,69.8524,123.398,72.8582,64.0173,64.0173
8.71564,23.0085,11.6244,19.1809,8.80682,7.86227,23.0085
313.235,337.593,"NA","NA","NA",337.593,"NA"
15.3067,16.8004,"NA","NA","NA",16.8004,"NA"
13.7764,13.7901,"NA","NA","NA",13.7901,"NA"
29.6536,32.4415,"NA","NA","NA",32.4415,"NA"
509.758,509.884,510.672,510.672,509.762,509.884,"NA"
48.2596,120.245,54.117,85.3509,53.3516,53.7916,66.3569
102.05,96.5307,"NA","NA","NA",96.5307,"NA"
147.311,362.335,192.554,298.749,156.504,104.174,362.335
100.799,112.146,112.146,112.146,101.21,77.956,100.793
114.178,158.008,135.389,135.411,114.49,115.884,157.82
155.669,170.871,"NA","NA","NA",170.871,"NA"
38.1638,41.1445,"NA","NA","NA",41.1445,"NA"
31.3744,42.1452,"NA","NA","NA",42.1452,"NA"
87.0954,107.789,103.662,103.979,87.7767,97.4517,107.789
18.0655,20.5779,"NA","NA","NA",20.5779,"NA"
36.9177,43.5031,"NA","NA","NA",43.5031,"NA"
156.446,324.456,184.307,293.127,165.763,154.936,156.666
28.7545,28.7548,28.7575,28.7575,28.7545,20.9109,28.7545
40.3719,44.2561,"NA","NA","NA",44.2561,"NA"
93.6672,85.6167,"NA","NA","NA",85.6167,"NA"
50.4213,83.1604,66.2374,83.1604,52.2119,43.0174,50.1782
37.795,42.9499,"NA","NA","NA",42.9499,"NA"
90.2782,112.133,112.133,112.133,91.1692,68.9033,90.2883
27.2382,52.0178,35.8406,52.0178,28.6612,23.9773,26.9106
115.021,154.486,"NA","NA","NA",154.486,"NA"
385.063,579.522,"NA","NA","NA",533.998,579.522
30.9549,41.7953,"NA","NA","NA",41.7953,"NA"
157.93,151.921,"NA","NA","NA",151.921,"NA"
147.993,337.803,169.98,276.408,152.798,145.904,145.974
24.2966,54.8899,24.7379,40.7294,28.7408,25.003,25.003
169.656,420.936,183.244,311.736,197.205,173.794,173.794
41.3817,59.2342,49.9871,49.9111,41.7247,47.5188,59.2342
63.9088,146.016,74.0512,119.734,66.229,63.1925,63.128
45.0591,49.1876,"NA","NA","NA",42.9243,49.1876
32.3294,35.0018,"NA","NA","NA",35.0018,"NA"
53.9983,65.9369,54.3214,54.3214,53.9989,65.9369,"NA"
148.853,200.94,175.492,189.146,149.856,132.213,200.541
40.009,46.5568,"NA","NA","NA",46.5568,"NA"
182.289,262.457,199.196,199.196,183.201,262.457,"NA"
310.996,276.262,"NA","NA","NA",276.262,"NA"
292.114,306.935,"NA","NA","NA",306.935,"NA"
279.442,401.848,333.825,334.392,282.662,298.848,401.024
141.617,333.86,145.423,245.067,155.05,145.174,145.174
403.513,428.816,405.774,405.774,403.671,428.816,"NA"
50.199,52.0689,"NA","NA","NA",52.0689,"NA"
115.26,128.707,"NA","NA","NA",128.707,"NA"
41.9266,50.6665,"NA","NA","NA",50.6665,"NA"
74.0208,84.6451,"NA","NA","NA",84.6451,"NA"
199.523,180.776,"NA","NA","NA",180.776,"NA"
88.5278,106.378,"NA","NA","NA",106.378,"NA"
51.7315,56.5849,"NA","NA","NA",56.5849,"NA"
122.601,142.22,"NA","NA","NA",142.22,"NA"
161.692,218.218,177.218,177.218,162.422,217.4,218.218
1.41779,1.15093,"NA","NA","NA",1.15051,1.15093
43.0211,48.1873,"NA","NA","NA",48.1873,"NA"
40.5971,45.5554,"NA","NA","NA",45.5554,"NA"
130.871,290.835,182.619,290.455,139.25,89.6556,210.103
89.9858,144.76,108.88,118.773,90.7537,107.553,132.416
55.1342,126.253,54.1138,91.3753,59.8719,56.5478,55.7265
80.8203,106.746,95.967,96.3985,81.7644,88.172,106.746
147.794,170.613,"NA","NA","NA",170.613,"NA"
145.48,246.966,175.939,209.09,146.729,143.274,204.688
10.7943,11.2231,"NA","NA","NA",11.2231,"NA"
21.5886,22.4461,"NA","NA","NA",22.4461,"NA"
48.5743,50.5038,"NA","NA","NA",50.5038,"NA"
58.5253,130.084,80.3265,130.028,62.5837,41.579,105.455
76.9855,132.142,104.511,104.511,79.7921,66.3716,76.5871
86.0044,203.021,102.714,167.408,90.252,85.3061,85.3061
221.548,369.037,294.792,368.791,228.841,156.11,297.922
96.1481,174.102,132.531,174.059,101.09,71.8661,174.102
26.1074,58.7795,32.4885,53.2204,28.1403,23.7652,58.7795
164.634,239.343,195.234,227.408,166.382,159.825,199.82
158.402,463.721,213.9,377.022,178.233,139.919,290.704
278.754,579.874,339.555,531.604,291.965,248.39,270.084
240.67,321.652,"NA","NA","NA",321.652,"NA"
112.362,118.891,121.134,121.134,112.753,107.573,118.891
78.5825,82.8078,84.4809,84.4809,78.8619,67.3913,82.8078
16.8099,26.6579,20.8084,22.8616,17.2077,20.9426,23.8112
27.6633,27.6643,"NA","NA","NA",27.6643,"NA"
34.9151,32.1433,"NA","NA","NA",32.1433,"NA"
102.704,224.154,100.939,165.56,121.936,105.822,105.822
44.9832,47.5673,"NA","NA","NA",47.5673,"NA"
39.0168,45.3077,"NA","NA","NA",45.3077,"NA"
41.8266,46.7961,"NA","NA","NA",46.7961,"NA"
194.931,508.034,225.302,381.003,217.539,199.251,199.251
292.794,643.347,282.075,472.545,301.278,273.918,273.918
39.1052,87.6631,49.1556,74.0479,40.0444,49.7184,69.4416
64.9056,106.236,85.077,106.236,65.7601,56.0799,64.6038
161.332,236.699,176.455,176.455,162.229,236.699,"NA"
218.595,575.971,253.212,432.026,237.97,223.043,223.043
148.994,204.388,"NA","NA","NA",204.388,"NA"
301.016,411.875,334.29,334.29,301.899,411.875,"NA"
22.7623,36.2565,28.065,30.7987,23.3099,25.399,32.6172
24.7165,29.4574,24.869,24.869,24.7167,26.1339,29.4574
46.4664,67.1189,60.2007,67.1189,47.4604,39.9888,46.4039
50.0572,95.3794,56.5657,80.1894,52.6943,47.6691,54.2747
68.6196,94.0414,69.3769,69.3769,68.9186,73.8941,94.0414
48.0158,121.423,52.7986,90.1982,53.0363,49.047,49.047
224.08,573.454,257.727,431.992,247.285,229.052,229.052
63.133,75.7746,69.0192,69.0192,63.391,68.8427,75.7746
69.2621,104.92,84.2082,84.4499,69.8831,96.6157,104.92
47.0834,62.7888,46.9874,46.9874,47.0838,56.5777,62.7888
377.375,472.551,433.349,497.055,384.049,294.428,471.334
43.8242,68.9635,46.2334,46.2334,44.0539,53.5527,68.9635
66.6915,62.7863,"NA","NA","NA",62.7863,"NA"
47.8974,98.2415,43.6442,71.7475,50.0483,44.5928,44.5928
304.106,556.755,397.886,556.755,319.094,237.793,397.585
64.5658,75.6903,"NA","NA","NA",75.6903,"NA"
120.828,168.237,148.623,149.287,122.371,119.76,168.237
63.0543,87.4943,77.8984,78.2691,63.8282,63.1225,87.4943
25.8384,29.2311,"NA","NA","NA",29.2311,"NA"
9.06282,18.6912,8.39268,13.6562,10.572,9.34411,9.34411
108.641,141.216,"NA","NA","NA",141.216,"NA"
133.014,227.02,161.168,191.83,134.184,131.28,187.679
200.364,619.222,289.55,456.787,231.496,194.298,221.662
332.079,370.744,"NA","NA","NA",370.744,"NA"
63.175,83.8658,69.4554,69.4554,63.4414,83.8658,"NA"
209.422,270.561,"NA","NA","NA",270.561,"NA"
19.6293,55.5766,28.1889,41.8148,22.4342,18.8202,55.5766
46.8237,63.3931,57.759,63.3931,47.9927,37.1654,52.1247
173.875,206.725,203.208,203.387,174.302,150.368,206.35
30.7522,37.9794,"NA","NA","NA",37.9794,"NA"
36.7052,40.137,"NA","NA","NA",40.137,"NA"
137.527,139.894,"NA","NA","NA",139.894,"NA"
348.245,405.626,348.406,348.406,348.246,404.651,405.626
71.2933,76.9903,"NA","NA","NA",76.9903,"NA"
124.322,138.752,"NA","NA","NA",138.46,138.752
208.953,273.642,225.713,225.713,209.816,273.642,"NA"
187.742,241.004,"NA","NA","NA",241.004,"NA"
24.5526,25.5733,"NA","NA","NA",25.5733,"NA"
87.4772,110.358,87.7216,87.7216,87.7522,110.358,"NA"
184.811,449.597,230.312,373.987,189.998,171.957,183.224
234.076,318.859,256.838,256.838,235.053,318.859,"NA"
82.8733,121.462,103.994,104.429,83.665,109.745,120.853
85.6925,266.768,121.266,193.683,86.925,82.5816,146.454
74.9788,87.299,"NA","NA","NA",87.299,"NA"
86.211,102.648,"NA","NA","NA",102.648,"NA"
25.8514,68.3605,35.8016,52.5332,28.967,24.5397,24.5397
86.0347,276.145,126.036,204.214,104.692,83.3932,112.68
329.661,455.306,330.247,330.247,329.669,455.306,"NA"
127.249,174.096,141.717,141.717,127.953,173.153,174.096
78.5591,90.4701,"NA","NA","NA",90.4701,"NA"
99.7812,103.537,106.119,106.119,100.13,68.9934,103.537
30.986,33.4322,"NA","NA","NA",33.4322,"NA"
17.6662,19.73,"NA","NA","NA",19.73,"NA"
161.065,231.328,192.931,193.339,161.44,191.747,231.328
196.87,226.102,212.223,212.223,197.406,189.424,226.102
282.114,335.629,282.368,282.368,282.116,335.629,"NA"
64.8944,179.698,88.1373,148.974,74.5696,53.9685,73.2843
104.492,211.451,132.504,177.781,109.783,76.3954,190.6
61.1781,56.0169,"NA","NA","NA",56.0169,"NA"
24.639,22.7643,"NA","NA","NA",22.7643,"NA"
120.508,300.037,132.304,223.079,135.767,123.389,123.389
55.8299,104.576,70.7066,104.51,56.347,46.0539,55.7421
308.743,362.163,"NA","NA","NA",362.163,"NA"
28.4295,28.4303,28.4303,28.4303,28.4295,23.9667,28.4295
139.038,273.982,123.537,200.857,143.919,129.548,129.548
47.5851,35.5822,31.7122,25.3724,47.475,35.8631,23.1468
182.355,161.137,"NA","NA","NA",161.137,"NA"
45.4703,55.9265,55.8663,55.9265,45.6107,35.6448,45.4619
310.816,763.199,342.673,572.003,348.685,318.072,318.072
147.778,201.595,181.302,198.605,149.905,161.797,200.944
5.44528,8.07232,6.6512,6.64323,5.50741,7.28737,8.07232
115.242,211.388,143.422,176.024,118.313,145.823,166.701
162.089,383.085,169.49,284.164,179.08,166.371,166.371
61.5096,86.2334,73.0455,73.2479,62.3947,86.2334,"NA"
228.738,533.047,235.198,392.128,250.356,234.706,234.706
14.6876,27.5236,12.491,20.0791,15.331,13.6778,13.6778
169.914,184.866,168.526,168.395,171.149,143.377,164.288
109.794,120.499,"NA","NA","NA",120.499,"NA"
54.4834,114.223,54.3396,85.9332,60.4764,56.3506,56.3506
108.959,230.739,102.444,169.556,112.12,102.245,102.245
37.0263,80.8346,44.8329,73.0739,41.3332,39.1548,37.818
141.191,179.623,"NA","NA","NA",179.623,"NA"
46.8096,40.2957,"NA","NA","NA",40.2957,"NA"
53.6143,74.399,53.4183,53.4183,53.6148,66.2745,74.399
27.9907,45.8579,36.5209,45.8579,28.8024,24.5108,27.8535
27.0303,35.7249,35.7184,35.7249,27.0303,23.21,26.9861
37.0035,38.5344,"NA","NA","NA",38.5344,"NA"
14.6594,34.2051,18.6727,31.0216,17.5324,12.7879,14.0076
38.4148,44.3307,"NA","NA","NA",44.3307,"NA"
36.9691,90.2691,39.6007,66.8516,43.4872,37.9401,37.9401
56.1538,124.211,70.9694,113.552,59.5192,50.3671,55.162
10.6003,13.0929,"NA","NA","NA",13.0929,"NA"
147.762,183.056,177.444,177.831,147.762,144.66,182.361
76.6046,89.487,"NA","NA","NA",89.487,"NA"
212.63,461.242,238.192,380.521,203.758,194.147,199.838
24.6069,31.8297,27.2457,27.2457,24.724,28.2876,31.8297
24.4294,24.4399,24.4399,24.4399,24.4295,21.5949,24.4294
110.855,251.278,139.619,229.084,117.619,96.7001,108.705
30.2792,42.9346,22.3378,32.0408,31.7165,28.5409,28.5409
41.9556,86.6206,38.7145,63.4532,43.2828,39.6114,39.6449
90.381,142.472,110.704,121.098,92.4782,100.854,114.708
118.638,215.65,154.282,215.65,124.062,94.297,117.287
48.6403,82.6076,40.4071,61.6507,50.7044,45.3837,45.3837
171.489,339.919,217.737,339.581,176.657,145.794,170.03
434.491,514.634,473.199,473.199,435.295,360.375,514.634
6.68709,5.75653,"NA","NA","NA",5.75653,"NA"
48.1182,61.8085,57.4818,61.8085,49.0875,22.2391,57.5055
16.1731,17.7628,"NA","NA","NA",17.7628,"NA"
279.797,371.166,"NA","NA","NA",371.166,"NA"
27.9041,28.3842,"NA","NA","NA",28.3842,"NA"
13.9521,14.1921,"NA","NA","NA",14.1921,"NA"
396.932,446.646,"NA","NA","NA",446.646,"NA"
256.488,334.947,284.598,284.598,257.737,333.747,334.947
440.097,397.738,"NA","NA","NA",397.738,"NA"
56.9279,75.3048,"NA","NA","NA",75.3048,"NA"
19.4299,21.2679,"NA","NA","NA",21.2679,"NA"
133.144,165.441,165.278,165.441,133.6,103.028,133.115
33.1651,39.5426,36.1232,36.1232,33.2684,35.9904,39.5426
188.489,177.497,"NA","NA","NA",177.497,"NA"
284.735,346.355,285.974,285.974,284.737,232.097,346.355
71.5542,80.025,"NA","NA","NA",80.025,"NA"
57.5847,63.5163,"NA","NA","NA",63.5163,"NA"
57.7624,103.906,79.8304,103.906,61.0863,50.5961,103.906
75.0196,85.3833,"NA","NA","NA",85.3833,"NA"
54.5735,62.8708,"NA","NA","NA",62.8708,"NA"
23.9153,40.8575,30.0714,40.8575,24.9722,20.5602,23.8695
72.4381,88.611,"NA","NA","NA",88.611,"NA"
36.4495,79.7164,40.091,64.7958,38.8156,37.3982,36.0537
16.8659,16.879,"NA","NA","NA",16.879,"NA"
79.1295,85.8045,"NA","NA","NA",85.8045,"NA"
272.975,331.178,273.377,273.377,272.976,331.178,"NA"
89.9021,152.777,53.1838,76.3756,89.1082,97.4389,152.626
8.92244,14.6733,7.49575,9.61578,8.72189,7.19767,11.3931
26.8055,62.0992,28.2277,47.9859,27.4431,28.0618,28.0618
88.3077,186.804,118.27,186.676,96.0742,61.1419,170.463
60.9897,56.1566,"NA","NA","NA",56.1566,"NA"
53.159,58.1499,"NA","NA","NA",58.1499,"NA"
97.7889,123.194,123.154,123.194,98.9173,85.1218,98.009
